language	iso_code	gloss	global_id	local_id	transcription	cognate_class	tokens	notes
Tahitian (Modern)	tah	all	98	191	atoʔa	13	a t o ʔ a	ato'a
Tahitian (Modern)	tah	and	1577	192	ʔee	8	ʔ ee	'ee
Tahitian (Modern)	tah	how?	1239	194	naafea	11	n aa f e a	
Tahitian (Modern)	tah	to count	1420	196	taiʔo	9	t a i ʔ o	tai'o
Tahitian (Modern)	tah	One	1493	197	hooʔee	1,  66	h oo ʔ ee	hoo'ee; tahi 1,  66
Tahitian (Modern)	tah	Two	1498	198	piti	4	p i t i	
Tahitian (Modern)	tah	Three	492	199	toru	1	t o r u	
Tahitian (Modern)	tah	left	244	2	ʔaui	1	ʔ a u i	'aui
Tahitian (Modern)	tah	to know, be knowledgeable	1410	20	ʔite	12	ʔ i t e	'ite
Tahitian (Modern)	tah	Four	1500	200	maha	1,  66	m a h a	
Tahitian (Modern)	tah	Five	493	201	rima	1	r i m a	pae 9
Tahitian (Modern)	tah	Six	1703	202	ono	1	o n o	
Tahitian (Modern)	tah	Seven	1704	203	hitu	1	h i t u	
Tahitian (Modern)	tah	Eight	1705	204	varu	3	v a r u	va'u 3
Tahitian (Modern)	tah	Nine	1483	205	iva	5,  66	i v a	
Tahitian (Modern)	tah	Ten	1515	206	ʔafulu	5	ʔ a f u l u	'afulu; 'ahuru 5; 'ahuru 5
Tahitian (Modern)	tah	Twenty	1710	207	taʔau	4	t a ʔ a u	ta'au
Tahitian (Modern)	tah	One Hundred	1634	209	rau	2	r a u	haanere 11
Tahitian (Modern)	tah	to think	2271	21	manaʔo	7	m a n a ʔ o	mana'o
Tahitian (Modern)	tah	One Thousand	1843	210	mano	2	m a n o	tauatini 11
Tahitian (Modern)	tah	to fear	1419	22	riʔariʔa	8	r i ʔ a r i ʔ a	ri'ari'a
Tahitian (Modern)	tah	blood	946	23	toto	4	t o t o	
Tahitian (Modern)	tah	head	1256	24	upoʔo	10	u p o ʔ o	upo'o
Tahitian (Modern)	tah	neck	1333	25	ʔaʔii	20	ʔ a ʔ ii	'a'ii
Tahitian (Modern)	tah	hair	1040	26	rouru	3	r o u r u	
Tahitian (Modern)	tah	nose	1221	27	ihu	1	i h u	
Tahitian (Modern)	tah	to breathe	1407	28	huti i te aho	9	h u t i _ i _ t e _ a h o	
Tahitian (Modern)	tah	to sniff, smell	375	29	hauʔa	10	h a u ʔ a	hau'a; ho'i 9
Tahitian (Modern)	tah	right	1019	3	ʔatau	5,  40	ʔ a t a u	'atau
Tahitian (Modern)	tah	mouth	674	30	vaha	1	v a h a	
Tahitian (Modern)	tah	tooth	1380	31	niho	1	n i h o	
Tahitian (Modern)	tah	tongue	1205	32	arero	15	a r e r o	
Tahitian (Modern)	tah	to laugh	1355	33	ʔata	7	ʔ a t a	'ata
Tahitian (Modern)	tah	to cry	1839	34	taʔi	1	t a ʔ i	ta'i
Tahitian (Modern)	tah	to spit	1440	36	tutuha	15	t u t u h a	
Tahitian (Modern)	tah	to chew	321	38	ʔauʔau	8	ʔ a u ʔ a u	'au'au
Tahitian (Modern)	tah	to cook	1100	39	tunu	9	t u n u	'eu 10
Tahitian (Modern)	tah	leg/foot	2098	4	ʔaavae	1	ʔ aa v a e	'aavae
Tahitian (Modern)	tah	to drink	1401	40	inu	1	i n u	
Tahitian (Modern)	tah	to bite	1403	41	hohoni	14	h o h o n i	
Tahitian (Modern)	tah	to suck	1421	42	ʔote	9	ʔ o t e	'ote
Tahitian (Modern)	tah	ear	1247	43	tariʔa	1	t a r i ʔ a	tari'a
Tahitian (Modern)	tah	to hear	1408	44	faʔaroʔo	1	f a ʔ a r o ʔ o	fa'aro'o
Tahitian (Modern)	tah	eye	1248	45	mata	1	m a t a	
Tahitian (Modern)	tah	to see	1409	46	ʔite	1	ʔ i t e	'ite
Tahitian (Modern)	tah	to yawn	1028	47	haamama	1	h aa m a m a	
Tahitian (Modern)	tah	to lie down	1411	49	taʔoto	7	t a ʔ o t o	ta'oto
Tahitian (Modern)	tah	to walk	1443	5	haere	6	h a e r e	
Tahitian (Modern)	tah	to dream	1920	50	moemoeaa	7,  27	m o e m o e aa	
Tahitian (Modern)	tah	to sit	1416	51	paarahi	17	p aa r a h i	
Tahitian (Modern)	tah	person/human being	683	53	taʔata	1,  66	t a ʔ a t a	ta'ata
Tahitian (Modern)	tah	man/male	1554	54	taane	11	t aa n e	
Tahitian (Modern)	tah	woman/female	962	55	vahine	1,  52	v a h i n e	
Tahitian (Modern)	tah	child	2099	56	tamariʔi	6	t a m a r i ʔ i	tamari'i
Tahitian (Modern)	tah	husband	1200	57	taane	14	t aa n e	
Tahitian (Modern)	tah	wife	1199	58	vahine	5	v a h i n e	
Tahitian (Modern)	tah	mother	1216	59	maamaa	5	m aa m aa	metua vahine 4,  14
Tahitian (Modern)	tah	road/path	667	6	poroomu	3	p o r oo m u	puruumu 3; ara 1
Tahitian (Modern)	tah	father	1217	60	paapaa	5	p aa p aa	metua taane 9,  66
Tahitian (Modern)	tah	house	1252	61	fare	14	f a r e	
Tahitian (Modern)	tah	thatch/roof	2100	62	taapoʔi fare	10	t aa p o ʔ i _ f a r e	taapo'i fare
Tahitian (Modern)	tah	name	1405	63	iʔoa	6	i ʔ o a	i'oa
Tahitian (Modern)	tah	to say	1458	64	parau	12	p a r a u	
Tahitian (Modern)	tah	rope	1218	65	taura	9	t a u r a	
Tahitian (Modern)	tah	to sew	1457	67	au	14	a u	%au; %nira 16
Tahitian (Modern)	tah	needle	1382	68	nira	16	n i r a	%nira
Tahitian (Modern)	tah	to hunt	1435	69	aʔuaʔu	7	a ʔ u a ʔ u	a'ua'u
Tahitian (Modern)	tah	to come	1446	7	haere mai	1	h a e r e _ m a i	
Tahitian (Modern)	tah	to shoot	1172	70	teʔa	3	t e ʔ a	te'a
Tahitian (Modern)	tah	to stab, pierce	1434	71	paatia	9	p aa t i a	
Tahitian (Modern)	tah	to hit	1433	72	taaʔiri	9	t aa ʔ i r i	taa'iri
Tahitian (Modern)	tah	to steal	713	73	ʔeiaa	7	ʔ e i aa	'eiaa
Tahitian (Modern)	tah	to kill	1417	74	taparahi	10	t a p a r a h i	
Tahitian (Modern)	tah	to die, be dead	1494	75	pohe	3	p o h e	
Tahitian (Modern)	tah	to live, be alive	1422	76	ora	6	o r a	
Tahitian (Modern)	tah	to scratch	1436	77	raʔuraʔu	9	r a ʔ u r a ʔ u	ra'ura'u
Tahitian (Modern)	tah	to cut, hack	1432	78	taapuu	12	t aa p uu	
Tahitian (Modern)	tah	stick/wood	1295	79	raaʔau	1	r aa ʔ a u	raa'au
Tahitian (Modern)	tah	to turn	1588	8	tiipuʔu	10	t ii p u ʔ u	tiipu'u
Tahitian (Modern)	tah	to split	1437	80	vaahi	4	v aa h i	
Tahitian (Modern)	tah	sharp	1396	81	ʔoi	14,  66	ʔ o i	'oi
Tahitian (Modern)	tah	dull, blunt	379	82	mania	11	m a n i a	
Tahitian (Modern)	tah	to plant	1486	84	tanu	2	t a n u	
Tahitian (Modern)	tah	to choose	1750	85	maʔiti	6	m a ʔ i t i	ma'iti
Tahitian (Modern)	tah	to grow	479	86	tupu	1	t u p u	
Tahitian (Modern)	tah	to swell	1573	87	ʔoru	6	ʔ o r u	'oru
Tahitian (Modern)	tah	to squeeze	1414	88	ʔuʔumu	12	ʔ u ʔ u m u	'u'umu
Tahitian (Modern)	tah	to hold	1448	89	taapeʔa	11	t aa p e ʔ a	taape'a
Tahitian (Modern)	tah	to swim	1439	9	ʔau	5	ʔ a u	'au
Tahitian (Modern)	tah	to dig	1418	90	ʔeru	1	ʔ e r u	'eru
Tahitian (Modern)	tah	to buy	1869	91	hoʔo mai	7	h o ʔ o _ m a i	ho'o mai
Tahitian (Modern)	tah	to open, uncover	1156	92	huaʔi	8	h u a ʔ i	hua'i
Tahitian (Modern)	tah	to throw	1456	94	taaora	10	t aa o r a	
Tahitian (Modern)	tah	to fall	1280	95	topa	13	t o p a	
Tahitian (Modern)	tah	dog	2009	96	ʔurii	7	ʔ u r ii	'urii
Tahitian (Modern)	tah	bird	937	97	manu	1	m a n u	
Tahitian (Modern)	tah	egg	744	98	huero	6	h u e r o	hooro 6
Tahitian (Modern)	tah	feather	1201	99	huruhuru	1	h u r u h u r u	
Chuukese	chk	hand	1277	1	kumwuch	9	k u m w u c h	
Chuukese	chk	dirty	1230	10	pwpún	74	p w p ú n	
Chuukese	chk	wing	1257	100	paaw	10	p aa w	
Chuukese	chk	rat	1490	102	nakkich	16	n a kk i c h	
Chuukese	chk	meat/flesh	634	103	futuk	10	f u t u k	
Chuukese	chk	tail	1220	105	wúkú-	1	w ú k ú	
Chuukese	chk	louse	1392	108	kúú	1	k úú	
Chuukese	chk	mosquito	1509	109	nǒǒmw	1	n ǒǒ m w	
Chuukese	chk	spider	843	110	nittopwuráán	7	n i tt o p w u r áá n	
Chuukese	chk	fish	227	111	iik	1	ii k	
Chuukese	chk	branch	1531	113	ráá	1	r áá	
Chuukese	chk	leaf	628	114	chéé	1	c h éé	
Chuukese	chk	root	670	115	waar	2	w aa r	
Chuukese	chk	flower	239	116	péé-	10	p éé	
Chuukese	chk	fruit	1507	117	wuwa	1	w u w a	
Chuukese	chk	grass	606	118	fetin	1	f e t i n	
Chuukese	chk	skin	763	12	siin	1	s ii n	
Chuukese	chk	stone	857	120	faaw	1	f aa w	
Chuukese	chk	sand	671	121	ppi	12	pp i	
Chuukese	chk	water	948	122	chaan	1	c h aa n	kkónik 1
Chuukese	chk	to flow	2003	123	pwu	11	p w u	
Chuukese	chk	sea	1474	124	sáát	1	s áá t	
Chuukese	chk	woods/forest	420	127	wén-nap	17	w é nn a p	
Chuukese	chk	sky	1732	128	nááng	1	n áá n g	
Chuukese	chk	moon	1313	129	maram	7	m a r a m	
Chuukese	chk	back	1291	13	sékúr	12	s é k ú r	
Chuukese	chk	star	1430	130	fúú	1	f úú	
Chuukese	chk	cloud	1489	131	kuchu	15	k u c h u	
Chuukese	chk	rain	658	133	wúút	1	w úú t	
Chuukese	chk	thunder	1150	134	paach	16	p aa c h	ménúng 17
Chuukese	chk	lightning	1654	135	fiifi	10	f ii f i	
Chuukese	chk	wind	960	136	eni-	1	e n i	ásápwán 1
Chuukese	chk	to blow	175	137	wuki	15	w u k i	
Chuukese	chk	warm	1232	138	pwichi-kkar	10,  9	p w i c h i kk a r	
Chuukese	chk	cold	1287	139	ffééw	11	ff éé w	
Chuukese	chk	belly	1251	14	wuupw	11	w uu p w	
Chuukese	chk	dry	1398	140	pwas	14	p w a s	
Chuukese	chk	wet	1726	141	chécho-chén	12	c h é c h o c h é n	
Chuukese	chk	heavy	1210	142	ch-chow	9	c h c h o w	
Chuukese	chk	fire	221	143	efi-	1	e f i	
Chuukese	chk	smoke	778	145	éét	2	éé t	
Chuukese	chk	ash	646	146	fanang	8	f a n a n g	
Chuukese	chk	black	163	147	chón	8	c h ó n	
Chuukese	chk	white	1335	148	pwecha-	11	p w e c h a	
Chuukese	chk	red	156	149	par	17	p a r	
Chuukese	chk	bone	1394	15	chúú	2	c h úú	
Chuukese	chk	yellow	1424	150	óno-	9	ó n o	
Chuukese	chk	green	1425	151	araw	13	a r a w	
Chuukese	chk	small	1246	152	kisi-kiis	1	k i s i k ii s	chiki- 1
Chuukese	chk	short	1645	154	mwoch	12	m w o c h	
Chuukese	chk	long	1203	155	nááney	13	n áá n e y	
Chuukese	chk	thick	1244	157	maanúún	11	m aa n úú n	
Chuukese	chk	wide	1243	159	chéé-nap	9	c h éé n a p	
Chuukese	chk	painful, sick	2103	160	metek	1	m e t e k	
Chuukese	chk	shy, ashamed	487	161	sááw	5	s áá w	ma 1
Chuukese	chk	old	1229	162	chiin-nap	56	c h ii nn a p	
Chuukese	chk	new	1231	163	ffé	1	ff é	
Chuukese	chk	bad, evil	1292	165	ngngaw	11	n g n g a w	
Chuukese	chk	correct, true	1725	166	pwúng	12	p w ú n g	
Chuukese	chk	night	1233	167	pwongú-	1	p w o n g ú	
Chuukese	chk	day	1225	168	ráán	6	r áá n	
Chuukese	chk	liver	1224	17	áá-yá	1	áá y á	
Chuukese	chk	when?	1238	170	ineet	1	i n ee t	
Chuukese	chk	to hide	602	171	wop	5	w o p	ó-mwóna 4
Chuukese	chk	to climb	1102	172	tééki	8	t éé k i	
Chuukese	chk	at	1461	173	nee-	1	n ee	ree- 1; i- 1
Chuukese	chk	in, inside	1606	174	nnó-	1	nn ó	
Chuukese	chk	above	1741	175	wóó-	2	w óó	
Chuukese	chk	below	1485	176	faa-	1	f aa	
Chuukese	chk	this	1214	177	e-ey	8	ee y	
Chuukese	chk	that	78	178	e-na	1	e n a	
Chuukese	chk	near	1942	179	arapa-	13	a r a p a	
Chuukese	chk	breast	1402	18	ttú-	1	tt ú	
Chuukese	chk	far	1406	180	toow	1	t oo w	
Chuukese	chk	where?	1237	181	iiya	3	ii y a	
Chuukese	chk	I	1209	182	ngaang	12	n g aa n g	
Chuukese	chk	thou	1215	183	een	6	ee n	ke 1
Chuukese	chk	he/she	262	184	iiy	1	ii y	e 66; -a- 17
Chuukese	chk	we	1212	185	kiich	1	k ii c h	si 9; -kich 1
Chuukese	chk	you	1213	186	áámi	13	áá m i	-kemi 13; -mi 13
Chuukese	chk	they	817	187	iir	1	ii r	re 1; -ʋr 22; -ʋr 22
Chuukese	chk	what?	1236	188	meeta	1	m ee t a	
Chuukese	chk	who?	1235	189	iyé	9	i y é	
Chuukese	chk	shoulder	1482	19	afara-	1	a f a r a	
Chuukese	chk	all	98	191	meyinisin	3	m e y i n i s i n	
Chuukese	chk	and	1577	192	me	2	m e	nge 10
Chuukese	chk	if	1459	193	ika	1?	i k a	
Chuukese	chk	how?	1239	194	ifa	12	i f a	
Chuukese	chk	no, not	1269	195	aawp	14	aa w p	-se 4
Chuukese	chk	to count	1420	196	ánnáyá	12	á nn á y á	
Chuukese	chk	One	1493	197	eet	1,  67	ee t	e- 1,  68; se- 1,  68
Chuukese	chk	Two	1498	198	rúwa-	1	r ú w a	
Chuukese	chk	Three	492	199	één	1	éé n	wúnú- 1
Chuukese	chk	to know, be knowledgeable	1410	20	sineēy	18	s i n e ē y	
Chuukese	chk	Four	1500	200	faan	1,  69	f aa n	fa- 1,  68; faa- 1,  68
Chuukese	chk	to think	2271	21	eki-yek	12	e k i y e k	neme-ni 13?
Chuukese	chk	to fear	1419	22	mésék	1	m é s é k	
Chuukese	chk	blood	946	23	chcha	1	c h c h a	
Chuukese	chk	head	1256	24	mékúr	13	m é k ú r	
Chuukese	chk	neck	1333	25	wúú	18	w úú	
Chuukese	chk	hair	1040	26	wúún	10	w úú n	
Chuukese	chk	nose	1221	27	pwéét	1,  12	p w éé t	
Chuukese	chk	to breathe	1407	28	ngas	12	n g a s	
Chuukese	chk	right	1019	3	-mwáán	8	m w áá n	
Chuukese	chk	mouth	674	30	aaw	36	aa w	
Chuukese	chk	tooth	1380	31	nii	30	n ii	
Chuukese	chk	tongue	1205	32	chénn-aaw	19	c h é nn aa w	
Chuukese	chk	to vomit	1278	35	mwmwus	1	m w m w u s	
Chuukese	chk	to spit	1440	36	ó-ttif	19	ó tt i f	
Chuukese	chk	to eat	1336	37	mwéngé	8	m w é n g é	eni 1
Chuukese	chk	to chew	321	38	ngúti	11	n g ú t i	
Chuukese	chk	to cook	1100	39	mwoot	11	m w oo t	
Chuukese	chk	leg/foot	2098	4	peche	15	p e c h e	
Chuukese	chk	to drink	1401	40	wún	1	w ú n	wúnúmi 1
Chuukese	chk	to bite	1403	41	k-kúú-w	1,  32	kk úú w	
Chuukese	chk	to suck	1421	42	t-tumw	81?	tt u m w	
Chuukese	chk	ear	1247	43	senig	1	s e n i g	
Chuukese	chk	to hear	1408	44	rongo-rong	1	r o n g o r o n g	
Chuukese	chk	eye	1248	45	maas	1	m aa s	
Chuukese	chk	to see	1409	46	weri	10	w e r i	
Chuukese	chk	to yawn	1028	47	m-maw	1	mm a w	
Chuukese	chk	to sleep	1585	48	méwúr	1	m é w ú r	
Chuukese	chk	to lie down	1411	49	wúnú-	1	w ú n ú	eyi-wen 1
Chuukese	chk	to walk	1443	5	nó	53	n ó	fetán 8
Chuukese	chk	to dream	1920	50	ttan	9	tt a n	
Chuukese	chk	to sit	1416	51	móót	18	m óó t	
Chuukese	chk	to stand	1442	52	wúú-	2	w úú	
Chuukese	chk	person/human being	683	53	aramas	67,  66	a r a m a s	
Chuukese	chk	man/male	1554	54	mwáán	1	m w áá n	
Chuukese	chk	woman/female	962	55	feefin	1,  41	f ee f i n	fiin 1,  9; chóópwut 7
Chuukese	chk	child	2099	56	néwú-	5	n é w ú	
Chuukese	chk	mother	1216	59	iin	1	ii n	
Chuukese	chk	road/path	667	6	aan	1	aa n	
Chuukese	chk	father	1217	60	saam	1	s aa m	
Chuukese	chk	house	1252	61	iimw	1	ii m w	
Chuukese	chk	thatch/roof	2100	62	óós	1	óó s	
Chuukese	chk	name	1405	63	iit	1,  66	ii t	
Chuukese	chk	to say	1458	64	áá-	51	áá	érá 14
Chuukese	chk	rope	1218	65	sáán	1	s áá n	
Chuukese	chk	to tie up, fasten	1094	66	féé-ti	11	f éé t i	rii-ti 11
Chuukese	chk	to sew	1457	67	tee-te	2	t ee t e	
Chuukese	chk	needle	1382	68	tikek	10	t i k e k	
Chuukese	chk	to hunt	1435	69	chee-y	9	c h ee y	
Chuukese	chk	to come	1446	7	too-	9	t oo	
Chuukese	chk	to shoot	1172	70	pekki	4	p e kk i	
Chuukese	chk	to stab, pierce	1434	71	t-tuu-	13	tt uu	
Chuukese	chk	to hit	1433	72	wechee-y	15	w e c h ee y	wópwu-wópw 15
Chuukese	chk	to steal	713	73	mwócho	9	m w ó c h o	
Chuukese	chk	to kill	1417	74	nnii-y	11	nn ii y	
Chuukese	chk	to die, be dead	1494	75	máá-	1	m áá	
Chuukese	chk	to live, be alive	1422	76	manaw	7	m a n a w	
Chuukese	chk	to scratch	1436	77	eri-ker	12	e r i k e r	
Chuukese	chk	to cut, hack	1432	78	kupii-y	20	k u p ii y	sepe-si 19
Chuukese	chk	stick/wood	1295	79	irá	2	i r á	eyi- 1
Chuukese	chk	to turn	1588	8	rik	16	r i k	sor 13
Chuukese	chk	to split	1437	80	pékúú-w	8	p é k úú w	tine-ni 29
Chuukese	chk	sharp	1396	81	kkén	14,  68	kk é n	
Chuukese	chk	dull, blunt	379	82	kkópw	13	kk ó p w	
Chuukese	chk	to work	1086	83	angaang	12	a n g aa n g	
Chuukese	chk	to plant	1486	84	f-fót	6	ff ó t	
Chuukese	chk	to choose	1750	85	fini	1	f i n i	
Chuukese	chk	to grow	479	86	teriwi	9	t e r i w i	
Chuukese	chk	to swell	1573	87	pwo	9	p w o	
Chuukese	chk	to squeeze	1414	88	fiyee-y	15	f i y ee y	
Chuukese	chk	to hold	1448	89	é-mwéchú	16	é m w é c h ú	
Chuukese	chk	to swim	1439	9	á	7	á	
Chuukese	chk	to dig	1418	90	s-sin	1	ss i n	
Chuukese	chk	to buy	1869	91	méé-ni	11	m éé n i	
Chuukese	chk	to open, uncover	1156	92	suuki	11	s uu k i	
Chuukese	chk	to pound, beat	354	93	wúsú-ús	2	w ú s úú s	pwpwo 3
Chuukese	chk	to throw	1456	94	a-kka-ch	14	a kk a c h	
Chuukese	chk	to fall	1280	95	púngú-	15	p ú n g ú	
Chuukese	chk	dog	2009	96	konaak	50	k o n aa k	
Chuukese	chk	bird	937	97	maan	1	m aa n	mach-chang 1
Chuukese	chk	egg	744	98	sókkun	1	s ó kk u n	
Chuukese	chk	feather	1201	99	úún	30	úú n	
Nakanai (Bileki Dialect)	nak	hand	1277	1	lima	1	l i m a	
Nakanai (Bileki Dialect)	nak	dirty	1230	10	mumugu	18	m u m u g u	
Nakanai (Bileki Dialect)	nak	wing	1257	100	palapalala	17	p a l a p a l a l a	
Nakanai (Bileki Dialect)	nak	to fly	1441	101	lovo	1	l o v o	
Nakanai (Bileki Dialect)	nak	rat	1490	102	kusuke	3	k u s u k e	
Nakanai (Bileki Dialect)	nak	fat/grease	1282	104	molamolala	1	m o l a m o l a l a	
Nakanai (Bileki Dialect)	nak	tail	1220	105	kiu	1	k i u	
Nakanai (Bileki Dialect)	nak	snake	730	106	taive	37	t a i v e	
Nakanai (Bileki Dialect)	nak	worm (earthworm)	1219	107	kirere	12	k i r e r e	
Nakanai (Bileki Dialect)	nak	louse	1392	108	utu	1	u t u	
Nakanai (Bileki Dialect)	nak	mosquito	1509	109	lamo	1	l a m o	
Nakanai (Bileki Dialect)	nak	dust	2	11	pusi	10	p u s i	
Nakanai (Bileki Dialect)	nak	spider	843	110	kimisi	14	k i m i s i	
Nakanai (Bileki Dialect)	nak	fish	227	111	ia	1	i a	
Nakanai (Bileki Dialect)	nak	rotten	1728	112	mavulu-ti	1	m a v u l u t i	
Nakanai (Bileki Dialect)	nak	branch	1531	113	hala	1	h a l a	
Nakanai (Bileki Dialect)	nak	leaf	628	114	gala|lau	1,  15	g a l a| l a u	
Nakanai (Bileki Dialect)	nak	root	670	115	ua	7	u a	
Nakanai (Bileki Dialect)	nak	flower	239	116	sese	16	s e s e	
Nakanai (Bileki Dialect)	nak	fruit	1507	117	va|vua|la	1	v a| v u a| l a	
Nakanai (Bileki Dialect)	nak	grass	606	118	gaeke	41	g a e k e	
Nakanai (Bileki Dialect)	nak	earth/soil	1228	119	magasa	17	m a g a s a	
Nakanai (Bileki Dialect)	nak	skin	763	12	vovo	13	v o v o	
Nakanai (Bileki Dialect)	nak	stone	857	120	uati	1	u a t i	
Nakanai (Bileki Dialect)	nak	sand	671	121	magasa	14	m a g a s a	
Nakanai (Bileki Dialect)	nak	water	948	122	lalu	8	l a l u	
Nakanai (Bileki Dialect)	nak	to flow	2003	123	sali	24	s a l i	
Nakanai (Bileki Dialect)	nak	sea	1474	124	mago	16	m a g o	
Nakanai (Bileki Dialect)	nak	salt	1274	125	mimila	9	m i m i l a	
Nakanai (Bileki Dialect)	nak	sky	1732	128	mori	40	m o r i	
Nakanai (Bileki Dialect)	nak	moon	1313	129	taio	10	t a i o	
Nakanai (Bileki Dialect)	nak	back	1291	13	poke	19	p o k e	
Nakanai (Bileki Dialect)	nak	star	1430	130	matatabu	15	m a t a t a b u	
Nakanai (Bileki Dialect)	nak	fog	249	132	gahuku	14	g a h u k u	veto 21
Nakanai (Bileki Dialect)	nak	rain	658	133	hura	1	h u r a	
Nakanai (Bileki Dialect)	nak	thunder	1150	134	la-mori-kurarab	25	l a m o r i k u r a r a b	la-mori-kurarab...
Nakanai (Bileki Dialect)	nak	lightning	1654	135	sima	15	s i m a	
Nakanai (Bileki Dialect)	nak	wind	960	136	lolovi	17	l o l o v i	
Nakanai (Bileki Dialect)	nak	to blow	175	137	vai	19	v a i	
Nakanai (Bileki Dialect)	nak	warm	1232	138	tivura	17	t i v u r a	
Nakanai (Bileki Dialect)	nak	cold	1287	139	maigi	1	m a i g i	
Nakanai (Bileki Dialect)	nak	belly	1251	14	tia	1	t i a	
Nakanai (Bileki Dialect)	nak	dry	1398	140	masag	11	m a s a g	masag...; taga... 35
Nakanai (Bileki Dialect)	nak	wet	1726	141	beta	18	b e t a	
Nakanai (Bileki Dialect)	nak	heavy	1210	142	tikumu	16	t i k u m u	
Nakanai (Bileki Dialect)	nak	fire	221	143	havi	1	h a v i	
Nakanai (Bileki Dialect)	nak	to burn	2102	144	tulu	1	t u l u	
Nakanai (Bileki Dialect)	nak	smoke	778	145	sosobu	17	s o s o b u	
Nakanai (Bileki Dialect)	nak	ash	646	146	buburo	14	b u b u r o	
Nakanai (Bileki Dialect)	nak	black	163	147	parakukuru	14	p a r a k u k u r u	
Nakanai (Bileki Dialect)	nak	white	1335	148	kakea	20	k a k e a	
Nakanai (Bileki Dialect)	nak	red	156	149	magegese	23	m a g e g e s e	
Nakanai (Bileki Dialect)	nak	bone	1394	15	tuha	10	t u h a	
Nakanai (Bileki Dialect)	nak	yellow	1424	150	ialalo	18	i a l a l o	
Nakanai (Bileki Dialect)	nak	green	1425	151	kakesa	8	k a k e s a	
Nakanai (Bileki Dialect)	nak	small	1246	152	bisi	14	b i s i	
Nakanai (Bileki Dialect)	nak	big	1202	153	uru	17	u r u	
Nakanai (Bileki Dialect)	nak	short	1645	154	boto	9	b o t o	
Nakanai (Bileki Dialect)	nak	long	1203	155	malau	12	m a l a u	
Nakanai (Bileki Dialect)	nak	thin	1400	156	taitavi	8	t a i t a v i	
Nakanai (Bileki Dialect)	nak	thick	1244	157	bitolu	3	b i t o l u	
Nakanai (Bileki Dialect)	nak	wide	1243	159	bola	40	b o l a	
Nakanai (Bileki Dialect)	nak	intestines	1991	16	tamusi	18	t a m u s i	
Nakanai (Bileki Dialect)	nak	painful, sick	2103	160	lea	20	l e a	
Nakanai (Bileki Dialect)	nak	shy, ashamed	487	161	mahela	1	m a h e l a	
Nakanai (Bileki Dialect)	nak	old	1229	162	uru	16	u r u	
Nakanai (Bileki Dialect)	nak	new	1231	163	halaba	9	h a l a b a	
Nakanai (Bileki Dialect)	nak	good	1035	164	taritigi	24	t a r i t i g i	
Nakanai (Bileki Dialect)	nak	bad, evil	1292	165	kama-kokora	15	k a m a k o k o r a	
Nakanai (Bileki Dialect)	nak	correct, true	1725	166	matata	28	m a t a t a	sesele 16
Nakanai (Bileki Dialect)	nak	night	1233	167	logo	11	l o g o	
Nakanai (Bileki Dialect)	nak	day	1225	168	haro	5	h a r o	
Nakanai (Bileki Dialect)	nak	year	1226	169	leavala	12	l e a v a l a	
Nakanai (Bileki Dialect)	nak	liver	1224	17	hate	1	h a t e	
Nakanai (Bileki Dialect)	nak	when?	1238	170	ga|isa	1	g a| i s a	
Nakanai (Bileki Dialect)	nak	to hide	602	171	tari-kokovu	10	t a r i k o k o v u	
Nakanai (Bileki Dialect)	nak	to climb	1102	172	sae	2	s a e	
Nakanai (Bileki Dialect)	nak	at	1461	173	o-io	10	o i o	
Nakanai (Bileki Dialect)	nak	in, inside	1606	174	i-ilo	1	ii l o	
Nakanai (Bileki Dialect)	nak	above	1741	175	o-ata	1	o a t a	
Nakanai (Bileki Dialect)	nak	below	1485	176	o-talo	15	o t a l o	
Nakanai (Bileki Dialect)	nak	this	1214	177	ale	9	a l e	
Nakanai (Bileki Dialect)	nak	that	78	178	ele	18	e l e	
Nakanai (Bileki Dialect)	nak	near	1942	179	hagavi	19	h a g a v i	
Nakanai (Bileki Dialect)	nak	breast	1402	18	susu	1	s u s u	
Nakanai (Bileki Dialect)	nak	far	1406	180	malau	43	m a l a u	
Nakanai (Bileki Dialect)	nak	where?	1237	181	o-io-ve	10	o i o v e	
Nakanai (Bileki Dialect)	nak	I	1209	182	e|au	1	e| a u	
Nakanai (Bileki Dialect)	nak	thou	1215	183	e|me	8	e| m e	
Nakanai (Bileki Dialect)	nak	he/she	262	184	e|ia	1	e| i a	
Nakanai (Bileki Dialect)	nak	we	1212	185	eta|tou	1	e t a| t o u	ami|teu 2
Nakanai (Bileki Dialect)	nak	you	1213	186	amu|tou	1	a m u| t o u	
Nakanai (Bileki Dialect)	nak	they	817	187	egi|teu	8	e g i| t e u	
Nakanai (Bileki Dialect)	nak	what?	1236	188	l|ava	1	l| a v a	
Nakanai (Bileki Dialect)	nak	who?	1235	189	e|re	1	e| r e	
Nakanai (Bileki Dialect)	nak	shoulder	1482	19	beho	26	b e h o	
Nakanai (Bileki Dialect)	nak	other	197	190	isa-polo	9	i s a p o l o	
Nakanai (Bileki Dialect)	nak	all	98	191	tomi	18	t o m i	
Nakanai (Bileki Dialect)	nak	and	1577	192	me	2	m e	
Nakanai (Bileki Dialect)	nak	if	1459	193	mai	3	m a i	
Nakanai (Bileki Dialect)	nak	how?	1239	194	mave	17	m a v e	
