concept,doculect,counterpart,cogid,lpID
to pull,U-Soy Mahalla 2,tartmɔq,A,639
to throw,U-Soy Mahalla 2,taʃlamɔq,B,737
to tie,U-Soy Mahalla 2,bajlamɔq,A,743
to hold,U-Soy Mahalla 3,ʉʃlaʃ,A,592
to squeeze,U-Soy Mahalla 3,qsiʃ,A,703
to wash,U-Soy Mahalla 3,juβiʃ,A,764
to wipe,U-Soy Mahalla 3,artɪʃ,B,768
to pull,U-Soy Mahalla 3,tɔrtɪʃ,A,639
to throw,U-Soy Mahalla 3,taslaʃ,B,737
to tie,U-Soy Mahalla 3,bajlaʃ,A,743
to hold,U-Urtoqqishloq 1,uʃlaʃ,A,592
to squeeze,U-Urtoqqishloq 1,qsɪʃ,A,703
to wash,U-Urtoqqishloq 1,juwɪʃ,A,764
to wipe,U-Urtoqqishloq 1,sʉrtɪʃ,A,768
to pull,U-Urtoqqishloq 1,tɔrtɪʃ,A,639
to throw,U-Urtoqqishloq 1,wɔtmɔq,E,741
to tie,U-Urtoqqishloq 1,bɔɣlaʃ,A,743
to hold,U-Urtoqqishloq 2,uʃlamɔq,A,592
to squeeze,U-Urtoqqishloq 2,qs̩mɔq,A,703
to wash,U-Urtoqqishloq 2,juːmɔq,A,764
to wipe,U-Urtoqqishloq 2,sʉrtmɔq,A,768
to pull,U-Urtoqqishloq 2,tɔrtmɔq,A,639
to throw,U-Urtoqqishloq 2,taʃlamɔq,B,737
to tie,U-Urtoqqishloq 2,bɔɣlamɔq,A,743
to hold,U-Urtoqqishloq 3,uʃlamɔq,A,592
to squeeze,U-Urtoqqishloq 3,sq ̩mɔq,C,711
to wash,U-Urtoqqishloq 3,jumɔq,A,764
to wipe,U-Urtoqqishloq 3,sʉrtmɔq,A,768
to pull,U-Urtoqqishloq 3,tɔrtmɔq,A,639
to throw,U-Urtoqqishloq 3,wɔtmɔq,E,741
to tie,U-Urtoqqishloq 3,bɔɣlamɔq,A,743
to hold,U-Urtoqqishloq 4,uʃlamɔq,A,592
to squeeze,U-Urtoqqishloq 4,qs̩mɔq,A,703
to wash,U-Urtoqqishloq 4,juwɪʃ,A,764
to wipe,U-Urtoqqishloq 4,sʉrtmɔq,A,768
to pull,U-Urtoqqishloq 4,tɔrtmɔq,A,639
to throw,U-Urtoqqishloq 4,taʃlamɔq,B,737
to tie,U-Urtoqqishloq 4,bɒɣlamɔq,A,743
to hold,U-Zarmanak 3,uʃlamɔq,A,592
to squeeze,U-Zarmanak 3,qismɔq,A,703
to wash,U-Zarmanak 3,juviʃ,A,764
to wipe,U-Zarmanak 3,artmɔq,B,768
to pull,U-Zarmanak 3,tortiʃ,A,639
to throw,U-Zarmanak 3,taʃlaʃ,B,737
to tie,U-Zarmanak 3,bɔɣlaʃ,A,743
to hold,U-Zarmanak 4,uʃlamɔq,A,592
to squeeze,U-Zarmanak 4,qsmɔq,A,703
to wash,U-Zarmanak 4,juvmɔq,A,764
to wipe,U-Zarmanak 4,artmɔq,B,768
to pull,U-Zarmanak 4,tɔrtmɔq,A,639
to throw,U-Zarmanak 4,taʃlamɔq,B,737
to tie,U-Zarmanak 4,bɔɣlamɔq,A,743
to hold,T-Agalyk,dɔʃtan,E,594
to squeeze,T-Agalyk,qisi kardan,A,703
to wash,T-Agalyk,ʃuʃtan,B,765
to wipe,T-Agalyk,pɔk,I,769
to pull,T-Agalyk,kaʃidan,C,642
to throw,T-Agalyk,partɔftan,G,735
to tie,T-Agalyk,bastan,G,744
to hold,T-Kamangaron 1,dɔʃtan,E,594
to squeeze,T-Kamangaron 1,skɔndan,H,705
to wash,T-Kamangaron 1,ʃyʃtan,B,765
to wipe,T-Kamangaron 1,pɔk,I,769
to pull,T-Kamangaron 1,kaʃidan,C,642
to throw,T-Kamangaron 1,partoftan,G,735
to tie,T-Kamangaron 1,bastan,G,744
to hold,T-Kamangaron 2,dɔʃʲtan,E,594
to squeeze,T-Kamangaron 2,qisi,A,703
to wash,T-Kamangaron 2,ʃustan,B,765
to wipe,T-Kamangaron 2,pɔk,I,769
to pull,T-Kamangaron 2,kaʃidan,C,642
to throw,T-Kamangaron 2,partoftan,G,735
to tie,T-Kamangaron 2,bastan,G,744
to hold,T-Kamangaron 3,dɔʃʲtan,E,594
to squeeze,T-Kamangaron 3,qsi,A,703
to wash,T-Kamangaron 3,ʃytan,B,765
to wipe,T-Kamangaron 3,pɔk,I,769
to throw,T-Kamangaron 3,partoftan,G,735
to tie,T-Kamangaron 3,bastan,G,744
to hold,T-Kamangaron 4,dɔʃtan,E,594
to squeeze,T-Kamangaron 4,qsi,A,703
to wash,T-Kamangaron 4,ʃuʃtan,B,765
to wipe,T-Kamangaron 4,pɔk,I,769
to pull,T-Kamangaron 4,kaʃidan,C,642
to tie,T-Kamangaron 4,ula,K,749
to hold,T-Kaptarhona 1,qapidan,F,593
to squeeze,T-Kaptarhona 1,ʤaqidan,J,704
to wash,T-Kaptarhona 1,ʃuftan,B,765
to wipe,T-Kaptarhona 1,ruftan,K,772
to pull,T-Kaptarhona 1,kaʃidan,C,642
to throw,T-Kaptarhona 1,partoftan,G,735
to tie,T-Kaptarhona 1,bastan,G,744
to hold,T-Kaptarhona 2,qapidan,F,593
to squeeze,T-Kaptarhona 2,ʤɔqidan,J,704
to wash,T-Kaptarhona 2,suʃtan,B,765
to wipe,T-Kaptarhona 2,ruftan,K,772
to pull,T-Kaptarhona 2,kaʃidan,C,642
to throw,T-Kaptarhona 2,partoftan,G,735
to tie,T-Kaptarhona 2,bastan,G,744
to hold,T-Kaptarhona 3,mʲeqapam,F,598
to squeeze,T-Kaptarhona 3,mʲeʤəqam,J,708
to wash,T-Kaptarhona 3,mʲeʃum,B,767
to wipe,T-Kaptarhona 3,toza,L,770
to pull,T-Kaptarhona 3,mʲekaʃam,C,647
to throw,T-Kaptarhona 3,mʲepartom,G,735
to tie,T-Kaptarhona 3,mʲebandom,G,745
to hold,T-Kaptarhona 4,qapit,F,593
to squeeze,T-Kaptarhona 4,sqɨmɨs,C,707
to wash,T-Kaptarhona 4,ʃuftan,B,765
to wipe,T-Kaptarhona 4,qɔq,J,769
to pull,T-Kaptarhona 4,kaʃit,C,642
to throw,T-Kaptarhona 4,partoft,G,735
to tie,T-Kaptarhona 4,bastak,G,744
to hold,T-Kaptarhona 5,qapidan,F,593
to squeeze,T-Kaptarhona 5,ʤəqidan,J,704
to wash,T-Kaptarhona 5,ʃuftan,B,765
to wipe,T-Kaptarhona 5,ruftan,K,772
to pull,T-Kaptarhona 5,kaʃidan,C,642
to throw,T-Kaptarhona 5,partoftan,G,735
to tie,T-Kaptarhona 5,bastan,G,744
to hold,T-Navdî 1,qapidan,F,593
to squeeze,T-Navdî 1,ʤʊqidan,J,704
to wash,T-Navdî 1,ʃʉʃtan,B,765
to wipe,T-Navdî 1,ʃʉʃtan,N,772
to pull,T-Navdî 1,kaʃidan,C,642
to throw,T-Navdî 1,partɔftan,G,735
to tie,T-Navdî 1,bastan,G,744
to hold,T-Navdî 2,qapidan,F,593
to squeeze,T-Navdî 2,ʤaqidan,J,704
to wash,T-Navdî 2,ʃyʃtan,B,765
to wipe,T-Navdî 2,tɔza,L,770
to pull,T-Navdî 2,kaʃidan,C,642
to throw,T-Navdî 2,partɔftan,G,735
to tie,T-Navdî 2,bastan,G,744
to hold,T-Navdî 3,qapidan,F,593
to squeeze,T-Navdî 3,ʤaqidan,H,704
to wash,T-Navdî 3,ʃʉstan,B,765
to wipe,T-Navdî 3,tɔza,L,770
to pull,T-Navdî 3,taraŋ,D,640
to throw,T-Navdî 3,partɔftan,G,735
to hold,T-Nimich 1,qapidan,F,593
to squeeze,T-Nimich 1,ʤəqidan,J,704
to wash,T-Nimich 1,ʃʉstan,B,765
to wipe,T-Nimich 1,pɔk,I,769
to pull,T-Nimich 1,kaʃidan,C,642
to throw,T-Nimich 1,partɔftan,G,735
to tie,T-Nimich 1,bastan,G,744
to hold,T-Nimich 2,qapidan,F,593
to squeeze,T-Nimich 2,ʤoqidan,J,704
to wash,T-Nimich 2,ʃʉstan,B,765
to wipe,T-Nimich 2,tɔza,L,770
to pull,T-Nimich 2,kaʃidan,C,642
to throw,T-Nimich 2,partɔftan,G,735
to tie,T-Nimich 2,bastan,G,744
to hold,T-Nimich 3,qapidan,F,593
to squeeze,T-Nimich 3,ʧqidan,J,704
to wash,T-Nimich 3,ʃʉstan,B,765
to wipe,T-Nimich 3,tɔza,L,770
to throw,T-Nimich 3,partɔftan,G,735
to tie,T-Nimich 3,bastan,G,744
to hold,T-Nimich 4,qapidan,F,593
to squeeze,T-Nimich 4,ʤəqidan,J,704
to wash,T-Nimich 4,ʃuʃtan,B,765
to wipe,T-Nimich 4,pɔk,I,769
to pull,T-Nimich 4,kaʃidan,C,642
to throw,T-Nimich 4,partɔftan,G,735
to tie,T-Nimich 4,bastan,G,744
to hold,T-Novmetan 1,dast,E,594
to squeeze,T-Novmetan 1,paʃ,E,709
to wash,T-Novmetan 1,ʃʉʃtan,B,765
to wipe,T-Novmetan 1,pok,I,769
to pull,T-Novmetan 1,kaʃidan,C,642
to throw,T-Novmetan 1,avɔ,H,739
to tie,T-Novmetan 1,bastan,G,744
to hold,T-Novmetan 2,dast,E,594
to squeeze,T-Novmetan 2,qɪs,A,703
to wash,T-Novmetan 2,ʃʉʃtan,B,765
to wipe,T-Novmetan 2,pɔk,I,769
to pull,T-Novmetan 2,kaʃidan,C,642
to throw,T-Novmetan 2,haβɔ,H,739
to tie,T-Novmetan 2,bastan,G,744
to hold,T-Nûshor 1,qapidan,F,593
to squeeze,T-Nûshor 1,ʤəqidan,J,704
to wash,T-Nûshor 1,ʃʉstan,B,765
to wipe,T-Nûshor 1,ruftan,K,772
to pull,T-Nûshor 1,drɔz,E,646
to throw,T-Nûshor 1,partɔftan,G,735
to tie,T-Nûshor 1,bastan,G,744
to hold,T-Nûshor 2,qapidan,F,593
to squeeze,T-Nûshor 2,ʤapidan,J,704
to wash,T-Nûshor 2,ʃʉjdan,C,765
to wipe,T-Nûshor 2,ruftan,K,772
to pull,T-Nûshor 2,kaʃidan,C,642
to throw,T-Nûshor 2,partɔftan,G,735
to hold,T-Nûshor 3,qapidan,F,593
to squeeze,T-Nûshor 3,xɔjdan,K,705
to wash,T-Nûshor 3,ʃuwidan,C,765
to wipe,T-Nûshor 3,tɔza,L,770
to pull,T-Nûshor 3,kaʃidan,C,642
to throw,T-Nûshor 3,partɔftan,G,735
to tie,T-Nûshor 3,bastan,G,744
to hold,T-Rishtan 1,qabidan,F,593
to squeeze,T-Rishtan 1,sxmiʃ,C,707
to wash,T-Rishtan 1,ʃystan,B,765
to wipe,T-Rishtan 1,pɔk,I,769
to pull,T-Rishtan 1,kaʃidan,C,642
to throw,T-Rishtan 1,ɣɔrʊndan,I,735
to tie,T-Rishtan 1,bastan,G,744
to hold,T-Rishtan 2,qapidan,F,593
to squeeze,T-Rishtan 2,qapidan,L,704
to wash,T-Rishtan 2,ʃuʃtan,B,765
to wipe,T-Rishtan 2,pɔk,I,769
to pull,T-Rishtan 2,ʒʒim,F,645
to throw,T-Rishtan 2,ɣirɣɔndan,I,735
to tie,T-Rishtan 2,bastan,G,744
to hold,T-Rishtan 3,qapidan,F,593
to squeeze,T-Rishtan 3,zʲer,M,705
to wash,T-Rishtan 3,ʃyʃtan,B,765
to wipe,T-Rishtan 3,pɔk,I,769
to pull,T-Rishtan 3,kaʃidan,C,642
to throw,T-Rishtan 3,partoftan,G,735
to tie,T-Rishtan 3,bastan,G,744
to hold,T-Shink 1,dɔʃtan,E,594
to squeeze,T-Shink 1,maʤaq,J,710
to wash,T-Shink 1,ʃʉʃtan,B,765
to wipe,T-Shink 1,pɔk,I,769
to pull,T-Shink 1,kəʃidan,C,642
to throw,T-Shink 1,partoftan,G,735
to tie,T-Shink 1,bastan,G,744
to hold,T-Shink 2,qapidan,F,593
to squeeze,T-Shink 2,zer,M,705
to wash,T-Shink 2,ʃʉʃtan,B,765
to wipe,T-Shink 2,tɔza,L,770
to pull,T-Shink 2,kaʃidan,C,642
to throw,T-Shink 2,partoftan,G,735
to tie,T-Shink 2,bastan,G,744
to hold,T-Shink 3,dɔʃtan,E,594
to squeeze,T-Shink 3,ʃʉrdan,N,705
to wash,T-Shink 3,ʃʉstan,B,765
to wipe,T-Shink 3,pɔk,I,769
to pull,T-Shink 3,kaʃidan,C,642
to throw,T-Shink 3,partoftan,G,735
to tie,T-Shink 3,bastan,G,744
to hold,T-Urmetan 1,dɔʃtan,E,594
to wash,T-Urmetan 1,ʃʉʃtan,B,765
to wipe,T-Urmetan 1,tɔza,L,770
to pull,T-Urmetan 1,kaʃidan,C,642
to throw,T-Urmetan 1,partoftan,G,735
to tie,T-Urmetan 1,bastan,G,744
to hold,T-Urmetan 2,dɔʃtan,E,594
to squeeze,T-Urmetan 2,qapidan,L,704
to wash,T-Urmetan 2,ʃʉʃtan,B,765
to wipe,T-Urmetan 2,tɔza,L,770
to pull,T-Urmetan 2,kaʃidan,C,642
to throw,T-Urmetan 2,partoftan,G,735
to tie,T-Urmetan 2,uzʲel,L,748
to hold,T-Urmetan 3,dɔʃtan,E,594
to squeeze,T-Urmetan 3,zer,M,705
to wash,T-Urmetan 3,ʃəʃtan,B,765
to wipe,T-Urmetan 3,tɔzə,L,770
to pull,T-Urmetan 3,kaʃidan,C,642
to throw,T-Urmetan 3,partoftan,G,735
to tie,T-Urmetan 3,alɔka,M,747
to hold,T-Urmetan 4,dɔʃtan,E,594
to squeeze,T-Urmetan 4,zer,M,705
to wash,T-Urmetan 4,ʃʃtan,B,765
to wipe,T-Urmetan 4,tɔza,L,770
to pull,T-Urmetan 4,kaʃidan,C,642
to throw,T-Urmetan 4,partoftan,G,735
to tie,T-Urmetan 4,bastan,G,744
to hold,T-Zarmanak 1,dast,E,594
to squeeze,T-Zarmanak 1,qis,A,703
to wash,T-Zarmanak 1,ʃʉʃtan,B,765
to wipe,T-Zarmanak 1,pɔk,I,769
to pull,T-Zarmanak 1,kaʃidan,C,642
to throw,T-Zarmanak 1,hawɔ,H,740
to tie,T-Zarmanak 1,bastan,G,744
to hold,T-Zarmanak 2,dast,E,594
to squeeze,T-Zarmanak 2,qis,A,703
to wash,T-Zarmanak 2,ʃʉʃtan,B,765
to wipe,T-Zarmanak 2,pɔk,I,769
to pull,T-Zarmanak 2,kaʃidan,C,642
to throw,T-Zarmanak 2,hawɔ,H,740
to tie,T-Zarmanak 2,bastan,G,744
to hold,Y-Dugova 1,ʧaki,G,596
to squeeze,Y-Dugova 1,likat,P,712
to wash,Y-Dugova 1,asinojim,D,766
to wipe,Y-Dugova 1,arantim,M,773
to pull,Y-Dugova 1,axaʃim,C,644
to throw,Y-Dugova 1,apartovimʃ,G,735
to tie,Y-Dugova 1,avantimʃ,N,745
to hold,Y-Dugova 2,ʧaki,G,596
to squeeze,Y-Dugova 2,muʃti,Q,713
to wash,Y-Dugova 2,sinɔjak,D,766
to wipe,Y-Dugova 2,tɔzai,L,770
to pull,Y-Dugova 2,xaʃak,C,644
to throw,Y-Dugova 2,partovak,G,735
to tie,Y-Dugova 2,vantak,N,745
to hold,Y-Safedorak 1,ʧaki,G,596
to squeeze,Y-Safedorak 1,ɣiʒimak,R,703
to wash,Y-Safedorak 1,sinojak,D,766
to wipe,Y-Safedorak 1,tɔzai,L,770
to pull,Y-Safedorak 1,xaʃak,C,644
to throw,Y-Safedorak 1,partovak,G,735
to tie,Y-Safedorak 1,kaʃoli,O,746
to hold,Y-Safedorak 2,ʧaki,G,596
to squeeze,Y-Safedorak 2,ʧʊvak,S,714
to wash,Y-Safedorak 2,sinojak,D,766
to wipe,Y-Safedorak 2,rantak,M,773
to pull,Y-Safedorak 2,xaʃak,C,644
to throw,Y-Safedorak 2,partovak,G,735
to tie,Y-Safedorak 2,βantak,N,745
to sew,Ka-Gazli 1,tegu,A,670
to say,Ka-Gazli 1,ajtu,A,649
to sing,Ka-Gazli 1,ɣulʲe,A,685
to play,Ka-Gazli 1,wɔjnaw,A,636
to freeze,Ka-Gazli 1,tɔŋu,A,566
sun,Ka-Gazli 1,kʉn,A,456
moon,Ka-Gazli 1,aj,A,257
to sew,Ka-Gazli 2,tegu,A,670
to say,Ka-Gazli 2,søjlu,B,649
to sing,Ka-Gazli 2,ajtu,B,682
to play,Ka-Gazli 2,ɔjnaw,A,636
to freeze,Ka-Gazli 2,toŋu,A,566
sun,Ka-Gazli 2,kʉn,A,456
moon,Ka-Gazli 2,aj,A,257
to sew,Ka-Gazli 3,tɪgu,A,670
to say,Ka-Gazli 3,ajtu,A,649
to sing,Ka-Gazli 3,wøle,A,684
to play,Ka-Gazli 3,wɔjnaw,A,636
to freeze,Ka-Gazli 3,toŋu,A,566
sun,Ka-Gazli 3,kʉn,A,456
moon,Ka-Gazli 3,aj,A,257
to sew,Ka-Gazli 4,tɪgu,A,670
to say,Ka-Gazli 4,søjlu,B,649
to sing,Ka-Gazli 4,ɛn,C,679
to play,Ka-Gazli 4,wɔjnaw,A,636
to freeze,Ka-Gazli 4,toŋu,A,566
sun,Ka-Gazli 4,kʉn,A,456
moon,Ka-Gazli 4,aj,A,257
to sew,Ka-Gazli 5,tegu,A,670
to say,Ka-Gazli 5,søjlew,B,649
to sing,Ka-Gazli 5,æŋ,C,679
to play,Ka-Gazli 5,wɔjnaw,A,636
to freeze,Ka-Gazli 5,toŋu,A,566
sun,Ka-Gazli 5,kʉn,A,456
moon,Ka-Gazli 5,aj,A,257
to sew,Ka-Gazli 6,tɪgu,A,670
to say,Ka-Gazli 6,søjlʊ,B,649
to sing,Ka-Gazli 6,wølim,A,684
to play,Ka-Gazli 6,ɔjnaw,A,636
to freeze,Ka-Gazli 6,toŋu,A,566
sun,Ka-Gazli 6,kʉn,A,456
moon,Ka-Gazli 6,aj,A,257
to sew,Ka-Gazli 7,tɪgu,A,670
to say,Ka-Gazli 7,søjlʊ,B,649
to sing,Ka-Gazli 7,wølim,A,684
to play,Ka-Gazli 7,ɔjnaw,A,636
to freeze,Ka-Gazli 7,toŋu,A,566
sun,Ka-Gazli 7,kʉn,A,456
moon,Ka-Gazli 7,aj,A,257
to sew,Ka-Raushan 1,tɪgʊː,A,670
to say,Ka-Raushan 1,søjlʊː,B,649
to sing,Ka-Raushan 1,ɛn,C,679
to play,Ka-Raushan 1,ɔjnɔʊ,A,636
to freeze,Ka-Raushan 1,qatərʊː,B,571
sun,Ka-Raushan 1,kʉn,A,456
moon,Ka-Raushan 1,aj,A,257
to sew,Ka-Raushan 2,tɨgʊː,A,670
to say,Ka-Raushan 2,søjlʊː,B,649
to sing,Ka-Raushan 2,ɛn,C,679
to play,Ka-Raushan 2,ʊjnɔː,A,636
to freeze,Ka-Raushan 2,tɔŋʊː,A,566
sun,Ka-Raushan 2,kʉn,A,456
moon,Ka-Raushan 2,aj,A,257
to sew,Ka-Raushan 3,tɨgʊː,A,670
to say,Ka-Raushan 3,søjlʊː,B,649
to sing,Ka-Raushan 3,ɛn,C,679
to play,Ka-Raushan 3,wɔjnaʊ,A,636
to freeze,Ka-Raushan 3,tɔŋʊː,A,566
sun,Ka-Raushan 3,kʉn,A,456
moon,Ka-Raushan 3,aj,A,257
to sew,Ka-Raushan 4,tɨgʊː,A,670
to say,Ka-Raushan 4,søjleʊ,B,649
to sing,Ka-Raushan 4,qɔsəʁ,D,675
to play,Ka-Raushan 4,wɔjnaʊ,A,636
to freeze,Ka-Raushan 4,tɔŋʊː,A,566
sun,Ka-Raushan 4,kʉn,A,456
moon,Ka-Raushan 4,aj,A,257
to sew,Ki-Akmuz 1,tiɣyː,A,670
to say,Ki-Akmuz 1,syjløː,B,649
to sing,Ki-Akmuz 1,ɨrdɔː,E,676
to play,Ki-Akmuz 1,ɔjnɔː,A,636
to freeze,Ki-Akmuz 1,tɔŋu,A,566
sun,Ki-Akmuz 1,kyn,A,456
moon,Ki-Akmuz 1,aj,A,257
to sew,Ki-Akmuz 2,tiɣyː,A,670
to say,Ki-Akmuz 2,syjløː,B,649
to sing,Ki-Akmuz 2,ɨrdɔː,E,676
to play,Ki-Akmuz 2,ɔjnɔː,A,636
to freeze,Ki-Akmuz 2,yʃyː,C,567
sun,Ki-Akmuz 2,gyn,A,456
moon,Ki-Akmuz 2,aj,A,257
to sew,Ki-Akmuz 3,tiɣyː,A,670
to say,Ki-Akmuz 3,syjløː,B,649
to sing,Ki-Akmuz 3,ɨrdɔː,E,676
to play,Ki-Akmuz 3,ɔjnɔː,A,636
to freeze,Ki-Akmuz 3,yʃyː,C,567
sun,Ki-Akmuz 3,gyn,A,456
moon,Ki-Akmuz 3,aj,A,257
to sew,Ki-Barskoon,tig˳,A,670
to say,Ki-Barskoon,syjløː,B,649
to sing,Ki-Barskoon,ɨrdɔː,E,676
to play,Ki-Barskoon,ɔjnɔː,A,636
to freeze,Ki-Barskoon,ʉʃʉː,C,567
sun,Ki-Barskoon,kyn,A,456
moon,Ki-Barskoon,aj,A,257
to sew,Ki-Kulanak 1,tiɣyː,A,670
to say,Ki-Kulanak 1,ajtuː,A,649
to sing,Ki-Kulanak 1,ɨrdɔː,E,676
to play,Ki-Kulanak 1,ɔjnɔː,A,636
to freeze,Ki-Kulanak 1,yʃyː,C,567
sun,Ki-Kulanak 1,gyn,A,456
moon,Ki-Kulanak 1,aj,A,257
to sew,Ki-Kulanak 2,tigyː,A,670
to say,Ki-Kulanak 2,syjløː,B,649
to sing,Ki-Kulanak 2,ɨrdɔː,E,676
to play,Ki-Kulanak 2,ɔjnɔː,A,636
to freeze,Ki-Kulanak 2,tɔŋuː,A,566
sun,Ki-Kulanak 2,gyn,A,456
moon,Ki-Kulanak 2,aj,A,257
to sew,Ki-Kulanak 3,tik,A,670
to say,Ki-Kulanak 3,syjløː,B,649
to sing,Ki-Kulanak 3,ɨrdɒw,E,676
to play,Ki-Kulanak 3,ɔjnɔː,A,636
to freeze,Ki-Kulanak 3,tɔŋuː,A,566
sun,Ki-Kulanak 3,gyn,A,456
moon,Ki-Kulanak 3,aj,A,257
to sew,Ki-Kulanak 4,tiɣyː,A,670
to say,Ki-Kulanak 4,ajtuː,A,649
to sing,Ki-Kulanak 4,ɨrdɔː,E,676
to play,Ki-Kulanak 4,ɔjnɔː,A,636
to freeze,Ki-Kulanak 4,tɔŋuː,A,566
sun,Ki-Kulanak 4,kyn,A,456
moon,Ki-Kulanak 4,aj,A,257
to sew,Ki-Kulanak 5,tigʊː,A,670
to say,Ki-Kulanak 5,syjløː,B,649
to sing,Ki-Kulanak 5,ɨrdɔː,E,676
to play,Ki-Kulanak 5,ɔjnɔː,A,636
to freeze,Ki-Kulanak 5,tɔŋuː,A,566
sun,Ki-Kulanak 5,gyn,A,456
moon,Ki-Kulanak 5,aj,A,257
to sew,Ki-Orday 1,tigʊː,A,670
to say,Ki-Orday 1,sijløʃ,B,649
to sing,Ki-Orday 1,ɨrdaʃ,E,676
to play,Ki-Orday 1,ɔjnɐʃ,A,636
to freeze,Ki-Orday 1,yʃɪʃ,C,567
sun,Ki-Orday 1,gyn,A,456
moon,Ki-Orday 1,ɒj,A,257
to sew,Ki-Orday 2,tigɛm,A,670
to say,Ki-Orday 2,syløɪm,B,649
to sing,Ki-Orday 2,ɨrdaɪm,E,676
to play,Ki-Orday 2,ɔjnøɪm,A,636
to freeze,Ki-Orday 2,tɔŋɨjt,A,566
sun,Ki-Orday 2,gyn,A,456
moon,Ki-Orday 2,ɒj,A,257
to sew,Ki-Orday 3,tigɛt,A,670
to say,Ki-Orday 3,syløjt,B,649
to sing,Ki-Orday 3,ɨrdaɪt,E,676
to play,Ki-Orday 3,ɔjnaɪt,A,636
to freeze,Ki-Orday 3,ysyt,C,567
sun,Ki-Orday 3,gyn,A,456
moon,Ki-Orday 3,ɒj,A,257
to say,Ki-Orday 4,syløw,B,649
to sing,Ki-Orday 4,ɨrdoː,E,676
to play,Ki-Orday 4,biløː,B,638
to freeze,Ki-Orday 4,tɔŋʊː,A,566
sun,Ki-Orday 4,kyn,A,456
moon,Ki-Orday 4,aj,A,257
to sew,Ki-Tamga,tiɣyː,A,670
to say,Ki-Tamga,syjløː,B,649
to sing,Ki-Tamga,ɨrdɔː,E,676
to play,Ki-Tamga,ɔjnɔː,A,636
to freeze,Ki-Tamga,yʃyː,C,567
sun,Ki-Tamga,kyn,A,456
moon,Ki-Tamga,aj,A,257
to sew,KK-Halqabad 1,tɨgʊː,A,670
to say,KK-Halqabad 1,syjløp,B,649
to sing,KK-Halqabad 1,qɔsəʁ,D,675
to play,KK-Halqabad 1,wɔjnaʊ,A,636
to freeze,KK-Halqabad 1,tɔŋʊː,A,566
sun,KK-Halqabad 1,kʉn,A,456
moon,KK-Halqabad 1,aj,A,257
to sew,KK-Halqabad 2,tɨgʊː,A,670
to say,KK-Halqabad 2,ajtʊ,A,649
to sing,KK-Halqabad 2,qɔsəʁ,D,675
to play,KK-Halqabad 2,wɔjnaʊ,A,636
to freeze,KK-Halqabad 2,tɔŋʊː,A,566
sun,KK-Halqabad 2,qʉjaʃ,B,457
moon,KK-Halqabad 2,aj,A,257
to sew,KK-Halqabad 3,tɨgʊː,A,670
to say,KK-Halqabad 3,søjlʊ,B,649
to sing,KK-Halqabad 3,qɔsq,D,675
to play,KK-Halqabad 3,wɔjnaʊ,A,636
to freeze,KK-Halqabad 3,tɔŋʊː,A,566
sun,KK-Halqabad 3,kʉn,A,456
moon,KK-Halqabad 3,aj,A,257
to sew,KK-Kokdarya 1,tɨgʊː,A,670
to say,KK-Kokdarya 1,sɨjlʊː,B,649
to sing,KK-Kokdarya 1,qɔsɜq,D,675
to play,KK-Kokdarya 1,wɔjnaʊ,A,636
to freeze,KK-Kokdarya 1,tɔŋʊː,A,566
sun,KK-Kokdarya 1,qʉjaʃ,B,457
moon,KK-Kokdarya 1,aj,A,257
to sew,KK-Kokdarya 2,tɨgʊ,A,670
to say,KK-Kokdarya 2,søjlʊː,B,649
to sing,KK-Kokdarya 2,qɔsɜq,D,675
to play,KK-Kokdarya 2,ɔjnaʊ,A,636
to freeze,KK-Kokdarya 2,tɔŋʊː,A,566
sun,KK-Kokdarya 2,kyn,A,456
moon,KK-Kokdarya 2,aj,A,257
to sew,KK-Kokdarya 3,tɨgʊ,A,670
to say,KK-Kokdarya 3,sɨjlʊː,B,649
to sing,KK-Kokdarya 3,qɔsəʁ,D,675
to play,KK-Kokdarya 3,wɔjnaʊ,A,636
to freeze,KK-Kokdarya 3,tɔŋʊː,A,566
sun,KK-Kokdarya 3,qʉjaʃ,B,457
moon,KK-Kokdarya 3,aj,A,257
to sew,KK-Kokdarya 4,tɪgʊː,A,670
to say,KK-Kokdarya 4,søjlʊː,B,649
to sing,KK-Kokdarya 4,qʊsəʁ,D,675
to play,KK-Kokdarya 4,ɔjnaʊ,A,636
to freeze,KK-Kokdarya 4,tɔŋʊː,A,566
sun,KK-Kokdarya 4,kʉn,A,456
moon,KK-Kokdarya 4,aj,A,257
to sew,KK-Shege 1,tɨgʊː,A,670
to say,KK-Shege 1,søjlʊː,B,649
to sing,KK-Shege 1,qɔsə,D,675
to play,KK-Shege 1,wɔjnaʊ,A,636
to freeze,KK-Shege 1,tɔŋʊː,A,566
sun,KK-Shege 1,kʉn,A,456
moon,KK-Shege 1,aj,A,257
to sew,KK-Shege 2,tɨgʊː,A,670
to say,KK-Shege 2,søjlʊː,B,649
to sing,KK-Shege 2,qɔsə,D,675
to play,KK-Shege 2,wɔjnaʊ,A,636
to freeze,KK-Shege 2,tɔŋʊː,A,566
sun,KK-Shege 2,kʉn,A,456
moon,KK-Shege 2,aj,A,257
to sew,KK-Shege 3,tɨgʊː,A,670
to say,KK-Shege 3,søjlʊː,B,649
to sing,KK-Shege 3,qɔsəʁ,D,675
