concept,doculect,counterpart,cogid,lpID
warm,Rarotongan,maàna,1,2862
cold,Rarotongan,anu,8,386
belly,Rarotongan,kona,8,207
dry,Rarotongan,maroo,13,480
wet,Rarotongan,māʔū,10,2917
fire,Rarotongan,aì,1,633
to burn,Rarotongan,taʔu,8,1916
smoke,Rarotongan,au,2,1674
ash,Rarotongan,rèu,1,142
black,Rarotongan,kere,5,274
white,Rarotongan,tea,8,2989
red,Rarotongan,kura,13,1395
yellow,Rarotongan,rengarenga,10,3143
green,Rarotongan,matie,11,763
small,Rarotongan,iti,66,1639
big,Rarotongan,ākā,31,238
short,Rarotongan,poto,9,1566
long,Rarotongan,roa,12,1073
thin,Rarotongan,angiangi,18,1809
thick,Rarotongan,maatoru,3,1791
narrow,Rarotongan,oaoa,12,1190
wide,Rarotongan,ʔaʔano,7,3025
intestines,Rarotongan,ngaakau,12,953
"painful, sick",Rarotongan,mamae,10,1335
"shy, ashamed",Rarotongan,tāʔakamā,1,1609
old,Rarotongan,taìto,10,1308
new,Rarotongan,ʔoou,1,1247
good,Rarotongan,reka,14,719
"bad, evil",Rarotongan,kino,9,187
"correct, true",Rarotongan,tika,9,405
night,Rarotongan,poo,1,1263
day,Rarotongan,ao,5,429
year,Rarotongan,mataìti,7,3133
liver,Rarotongan,ate,1,1055
when?,Rarotongan,aaʔea,5,2952
to hide,Rarotongan,puni,1,2192
to climb,Rarotongan,kake-a -ìa -na,2,1963
at,Rarotongan,i,1,159
"in, inside",Rarotongan,roto,5,930
above,Rarotongan,runga,9,104
below,Rarotongan,raro,8,226
that,Rarotongan,taua,10,1753
near,Rarotongan,vai,9,1209
breast,Rarotongan,uu,1,331
far,Rarotongan,mamao,13,579
I,Rarotongan,au,1,22
thou,Rarotongan,koe,1,1820
he/she,Rarotongan,ia,1,816
we,Rarotongan,mātou,2,2901
you,Rarotongan,koe,16,3176
they,Rarotongan,rātou,1,1783
what?,Rarotongan,aà,1,2930
who?,Rarotongan,ài,1,3000
shoulder,Rarotongan,ʔua,8,1595
other,Rarotongan,kē,19,1326
all,Rarotongan,katoa,13,115
and,Rarotongan,maa,2,130
if,Rarotongan,me,5,908
how?,Rarotongan,pèea,11,878
"no, not",Rarotongan,kaaʔore,11,1278
to count,Rarotongan,tārē,43,2004
Two,Rarotongan,rua,1,94
Three,Rarotongan,toru,1,82
left,Rarotongan,kauī,1,998
"to know, be knowledgeable",Rarotongan,kite,12,2287
Five,Rarotongan,rima,1,7
Six,Rarotongan,ono,1,73
Seven,Rarotongan,ʔitu,1,70
Eight,Rarotongan,varu,3,1
Ten,Rarotongan,ngaʔuru,5,77
Fifty,Rarotongan,rima ngauru,1,6
One Hundred,Rarotongan,tai anere,11,60
to think,Rarotongan,maàra,8,2729
One Thousand,Rarotongan,mano,2,68
to fear,Rarotongan,mataku,1,2121
blood,Rarotongan,toto,4,293
head,Rarotongan,upoko,10,830
neck,Rarotongan,kakii,20,1211
hair,Rarotongan,ʔuru,3,782
to breathe,Rarotongan,ngaa,10,1909
"to sniff, smell",Rarotongan,ʔongi,9,2546
mouth,Rarotongan,vaà,1,1153
tooth,Rarotongan,niʔo,1,2849
tongue,Rarotongan,arero,15,2840
to laugh,Rarotongan,kata,7,2303
to cry,Rarotongan,tangi,1,2014
to vomit,Rarotongan,rua,8,2781
to spit,Rarotongan,puaki,16,2578
to eat,Rarotongan,kai-nga,1,2094
to chew,Rarotongan,ngau-a,8,1941
to cook,Rarotongan,taʔu,10,1978
leg/foot,Rarotongan,tapuae,1,1037
to drink,Rarotongan,inu,1,2083
to bite,Rarotongan,kati,1,1851
to suck,Rarotongan,ngote-a,9,2680
ear,Rarotongan,taringa,1,519
to hear,Rarotongan,rongo,1,2180
eye,Rarotongan,kanoì,4,567
to see,Rarotongan,kite,1,2448
to yawn,Rarotongan,àamama,1,2834
to sleep,Rarotongan,moe,10,2529
to lie down,Rarotongan,ʔakatakoto,7,2339
to walk,Rarotongan,àere,6,2799
to sit,Rarotongan,noʔo,16,2509
to stand,Rarotongan,tuu,2,2640
man/male,Rarotongan,tamaroa,10,1088
child,Rarotongan,tama,6,346
husband,Rarotongan,taane,14,894
wife,Rarotongan,vaʔine,5,3027
mother,Rarotongan,māmā,5,1152
road/path,Rarotongan,ara,1,1434
father,Rarotongan,metua,9,613
house,Rarotongan,àre,14,856
thatch/roof,Rarotongan,ato,1,1761
name,Rarotongan,ingoa,6,1171
rope,Rarotongan,taura,9,1460
"to tie up, fasten",Rarotongan,ìitiki-a,12,2754
to sew,Rarotongan,tui,13,2467
needle,Rarotongan,au,1,1246
to shoot,Rarotongan,taa,1,2499
"to stab, pierce",Rarotongan,pātia,9,2633
to hit,Rarotongan,papaki,6,2212
to steal,Rarotongan,keiaa,7,2668
"to die, be dead",Rarotongan,mate,1,2048
"to live, be alive",Rarotongan,ora,6,2361
to scratch,Rarotongan,raku,9,2445
"to cut, hack",Rarotongan,vaaì,13,2047
stick/wood,Rarotongan,raakau,1,1728
to turn,Rarotongan,ʔakapaʔe,11,2777
to split,Rarotongan,ngaàa,5,2598
"dull, blunt",Rarotongan,mania,11,502
to work,Rarotongan,ànga,10,2813
to plant,Rarotongan,tanu,2,2386
to choose,Rarotongan,ìri,1,1942
to grow,Rarotongan,tupu,1,2164
to squeeze,Rarotongan,romi,10,2617
to hold,Rarotongan,kuku-a,12,2224
to swim,Rarotongan,kau,5,2707
to dig,Rarotongan,keri,1,2056
to buy,Rarotongan,ʔoko,7,1926
"to pound, beat",Rarotongan,tuki,2,2412
to throw,Rarotongan,maka,11,2745
to fall,Rarotongan,makuru,11,2116
dog,Rarotongan,kurii,7,465
bird,Rarotongan,manu,1,255
egg,Rarotongan,ua,5,563
feather,Rarotongan,ʔuru,1,616
hand,Kei (Tanimbar-Kei),limaŋ,1,801
meat/flesh,Kei (Tanimbar-Kei),ihin,31,1097
fat/grease,Kei (Tanimbar-Kei),minan,1,587
tail,Kei (Tanimbar-Kei),kukur,1,1742
snake,Kei (Tanimbar-Kei),nifṿ,1,1689
louse,Kei (Tanimbar-Kei),utṿ,1,1082
leaf,Kei (Tanimbar-Kei),roan,1,985
root,Kei (Tanimbar-Kei),waʔar,2,1444
fruit,Kei (Tanimbar-Kei),βuan,1,703
earth/soil,Kei (Tanimbar-Kei),tanat,1,532
skin,Kei (Tanimbar-Kei),ili-n,1,1616
stone,Kei (Tanimbar-Kei),βat,1,1734
water,Kei (Tanimbar-Kei),wear,2,2886
sky,Kei (Tanimbar-Kei),lanit,1,1626
moon,Kei (Tanimbar-Kei),βulan,1,1115
cloud,Kei (Tanimbar-Kei),mutan,6,364
cold,Kei (Tanimbar-Kei),ŋaridin,1,383
heavy,Kei (Tanimbar-Kei),aleman,4,846
fire,Kei (Tanimbar-Kei),yafṿ,1,637
ash,Kei (Tanimbar-Kei),ten|aβun,1,140
black,Kei (Tanimbar-Kei),ŋamétan,1,267
thin,Kei (Tanimbar-Kei),manifin,1,1799
wide,Kei (Tanimbar-Kei),ŋalabar,1,3018
"shy, ashamed",Kei (Tanimbar-Kei),meʔak,1,1597
night,Kei (Tanimbar-Kei),dedan,11,1268
day,Kei (Tanimbar-Kei),leran,24,418
year,Kei (Tanimbar-Kei),ta:n,1,3126
liver,Kei (Tanimbar-Kei),yataŋ,1,1055
at,Kei (Tanimbar-Kei),tub,4,159
"in, inside",Kei (Tanimbar-Kei),ihe:,1,933
breast,Kei (Tanimbar-Kei),susṿ,1,336
where?,Kei (Tanimbar-Kei),odan be,2,2971
I,Kei (Tanimbar-Kei),yaʔa,1,28
thou,Kei (Tanimbar-Kei),muom,1,1827
he/she,Kei (Tanimbar-Kei),nii,1,817
we,Kei (Tanimbar-Kei),it,1,2897
you,Kei (Tanimbar-Kei),im,13,3170
they,Kei (Tanimbar-Kei),hir,1,1776
One,Kei (Tanimbar-Kei),nsa,1,39
Two,Kei (Tanimbar-Kei),ndru,1,94
Three,Kei (Tanimbar-Kei),tel,1,82
left,Kei (Tanimbar-Kei),balit,7,1001
Four,Kei (Tanimbar-Kei),fa:k,1,10
to think,Kei (Tanimbar-Kei),fikir,22,2720
blood,Kei (Tanimbar-Kei),laraŋ,1,286
head,Kei (Tanimbar-Kei),uluŋ,1,825
hair,Kei (Tanimbar-Kei),muru,3,782
nose,Kei (Tanimbar-Kei),nuruŋ,1,1287
tooth,Kei (Tanimbar-Kei),nifaŋ,1,2849
to laugh,Kei (Tanimbar-Kei),malit,3,2306
to eat,Kei (Tanimbar-Kei),ta|ʔan,1,2094
to bite,Kei (Tanimbar-Kei),kik,1,1850
to hear,Kei (Tanimbar-Kei),denar,1,2181
eye,Kei (Tanimbar-Kei),mataŋ,1,564
to dream,Kei (Tanimbar-Kei),mif,1,2070
to stand,Kei (Tanimbar-Kei),dirṿ,1,2644
woman/female,Kei (Tanimbar-Kei),βaβat,5,3081
mother,Kei (Tanimbar-Kei),r|ena|ŋ,1,1143
father,Kei (Tanimbar-Kei),y|ama|ŋ,1,609
thatch/roof,Kei (Tanimbar-Kei),refat,9,1769
rope,Kei (Tanimbar-Kei),warat,2,1461
needle,Kei (Tanimbar-Kei),bilin,18,1235
to come,Kei (Tanimbar-Kei),n-ma,1,1965
to shoot,Kei (Tanimbar-Kei),-fan,1,2484
to hit,Kei (Tanimbar-Kei),baku,7,2205
to kill,Kei (Tanimbar-Kei),fedan,6,2259
"to die, be dead",Kei (Tanimbar-Kei),mat,1,2048
to scratch,Kei (Tanimbar-Kei),ker,49,2436
stick/wood,Kei (Tanimbar-Kei),a,1,1730
to turn,Kei (Tanimbar-Kei),futar,1,2770
to choose,Kei (Tanimbar-Kei),fil,1,1942
to swell,Kei (Tanimbar-Kei),n|bar,1,2685
to dig,Kei (Tanimbar-Kei),kear,1,2064
bird,Kei (Tanimbar-Kei),man iwar,1,255
egg,Kei (Tanimbar-Kei),man tolur,1,545
feather,Kei (Tanimbar-Kei),βuluŋ,1,616
hand,Kelabit (Bario),tidʰuʔ,26,804
wing,Kelabit (Bario),elad,23,3069
to fly,Kelabit (Bario),t-em-ulud,20,2146
rat,Kelabit (Bario),labo iʔék,1,1385
fat/grease,Kelabit (Bario),lemek,24,589
tail,Kelabit (Bario),iur,1,1742
worm (earthworm),Kelabit (Bario),kelatih,1,3115
louse,Kelabit (Bario),kutuh,1,1082
dust,Kelabit (Bario),apuk,1,503
spider,Kelabit (Bario),kelelawaʔ,1,1701
rotten,Kelabit (Bario),buruk,1,1479
branch,Kelabit (Bario),daʔan,1,320
leaf,Kelabit (Bario),daʔun,1,979
root,Kelabit (Bario),uat,1,1446
flower,Kelabit (Bario),busak,23,676
fruit,Kelabit (Bario),buaʔ,1,703
grass,Kelabit (Bario),uduh,2,740
earth/soil,Kelabit (Bario),tanaʔ,1,532
skin,Kelabit (Bario),anit,2,1613
stone,Kelabit (Bario),batuh,1,1734
water,Kelabit (Bario),ebʰaʔ,13,2880
sea,Kelabit (Bario),baŋet,24,1536
sky,Kelabit (Bario),laŋit,1,1626
moon,Kelabit (Bario),bulan,1,1115
star,Kelabit (Bario),getuʔen,1,1717
fog,Kelabit (Bario),laput,1,691
rain,Kelabit (Bario),udan,1,1356
lightning,Kelabit (Bario),kilat,1,1038
wind,Kelabit (Bario),bariw,25,3052
to blow,Kelabit (Bario),ŋ-iup,1,1862
warm,Kelabit (Bario),lauʔ,22,2865
belly,Kelabit (Bario),batek,26,198
dry,Kelabit (Bario),periŋ,22,481
wet,Kelabit (Bario),baaʔ,1,2910
heavy,Kelabit (Bario),berat,1,839
fire,Kelabit (Bario),apuy,1,633
ash,Kelabit (Bario),abuh,1,137
black,Kelabit (Bario),m-item,1,267
white,Kelabit (Bario),budaʔ,26,2984
bone,Kelabit (Bario),tulaŋ,1,303
yellow,Kelabit (Bario),birar,23,3151
small,Kelabit (Bario),iʔit,1,1649
big,Kelabit (Bario),rayeh,1,242
thin,Kelabit (Bario),lipi,1,1799
thick,Kelabit (Bario),kapal,1,1790
narrow,Kelabit (Bario),iʔit,18,1182
wide,Kelabit (Bario),rayeh,14,3019
intestines,Kelabit (Bario),senaʔih,1,941
"painful, sick",Kelabit (Bario),maʔit,1,1331
new,Kelabit (Bario),beruh,1,1247
"bad, evil",Kelabit (Bario),daʔet,1,184
night,Kelabit (Bario),dedʰem,11,1268
year,Kelabit (Bario),laak,31,3128
liver,Kelabit (Bario),até,1,1055
when?,Kelabit (Bario),idan,1,2945
at,Kelabit (Bario),ŋi,20,157
"in, inside",Kelabit (Bario),lem,1,924
this,Kelabit (Bario),inih,1,1810
that,Kelabit (Bario),ineh,1,1755
breast,Kelabit (Bario),itiʔ,6,333
I,Kelabit (Bario),uih,1,31
thou,Kelabit (Bario),iko,1,1820
he/she,Kelabit (Bario),ieh,1,816
you,Kelabit (Bario),muyuh,13,3161
they,Kelabit (Bario),ideh,1,1776
what?,Kelabit (Bario),enun,2,2927
other,Kelabit (Bario),beken beken,10,1319
all,Kelabit (Bario),abi abi,9,119
and,Kelabit (Bario),me,2,130
"no, not",Kelabit (Bario),naʔem,31,1280
Two,Kelabit (Bario),dueh,1,92
Three,Kelabit (Bario),teluh,1,82
left,Kelabit (Bario),pe-kabiŋ,24,999
Four,Kelabit (Bario),epat,1,10
Five,Kelabit (Bario),limeh,1,7
Six,Kelabit (Bario),enem,1,73
Eight,Kelabit (Bario),waluh,3,1
to fear,Kelabit (Bario),taʔut,1,2121
blood,Kelabit (Bario),daraʔ,1,289
head,Kelabit (Bario),uluh,1,825
neck,Kelabit (Bario),riʔer,1,1210
hair,Kelabit (Bario),ebʰuk,1,781
nose,Kelabit (Bario),idʰuŋ,1,1287
tooth,Kelabit (Bario),lipen,1,2849
tongue,Kelabit (Bario),dilaʔ,4,2840
to cry,Kelabit (Bario),naŋé,1,2014
to vomit,Kelabit (Bario),ŋ-utaʔ,1,2779
to eat,Kelabit (Bario),kuman,1,2094
to cook,Kelabit (Bario),nanek,1,1983
leg/foot,Kelabit (Bario),kukud,65,1022
to drink,Kelabit (Bario),m-irup,12,2089
to bite,Kelabit (Bario),ŋetep,28,1850
to suck,Kelabit (Bario),nuʔut,16,2678
eye,Kelabit (Bario),mateh,1,564
to yawn,Kelabit (Bario),m-uab,1,2831
to lie down,Kelabit (Bario),selubid,18,2336
to dream,Kelabit (Bario),mupih,1,2070
person/human being,Kelabit (Bario),lemulun,17,1347
child,Kelabit (Bario),anak,1,337
husband,Kelabit (Bario),awan,2,888
wife,Kelabit (Bario),awan,1,3026
mother,Kelabit (Bario),te-sineh,1,1143
road/path,Kelabit (Bario),dalan,1,1434
father,Kelabit (Bario),te-tameh,1,609
house,Kelabit (Bario),rumaʔ,1,857
thatch/roof,Kelabit (Bario),apo,16,1763
name,Kelabit (Bario),ŋadan,1,1168
to come,Kelabit (Bario),marih,1,1965
to shoot,Kelabit (Bario),madil,9,2485
"to stab, pierce",Kelabit (Bario),nebʰek,25,2619
to hit,Kelabit (Bario),mupuʔ,22,2204
to steal,Kelabit (Bario),meno,1,2653
"to die, be dead",Kelabit (Bario),maté,1,2048
"to live, be alive",Kelabit (Bario),m-ulun,12,2352
to scratch,Kelabit (Bario),ŋaro,1,2436
stick/wood,Kelabit (Bario),kayuh,1,1728
sharp,Kelabit (Bario),tadem,1,1545
"dull, blunt",Kelabit (Bario),ŋadel,43,492
to choose,Kelabit (Bario),miliʔ,1,1942
to grow,Kelabit (Bario),mulun,12,2165
to swell,Kelabit (Bario),baraʔ,1,2685
to squeeze,Kelabit (Bario),merek,38,2603
to swim,Kelabit (Bario),l-em-aŋuy,1,2697
to buy,Kelabit (Bario),belih,1,1919
"to open, uncover",Kelabit (Bario),ŋ-ukab,28,2370
"to pound, beat",Kelabit (Bario),nutuk,2,2409
dog,Kelabit (Bario),ukuʔ,20,469
bird,Kelabit (Bario),manuk,1,255
egg,Kelabit (Bario),terur,1,545
feather,Kelabit (Bario),buluh,1,616
hand,Kemak,lima-r,1,801
dirty,Kemak,riʔi,1,446
wing,Kemak,lilapa,6,3064
meat/flesh,Kemak,si,1,1097
snake,Kemak,ulala,2,1687
louse,Kemak,u:tu,1,1082
fish,Kemak,ika,1,656
rotten,Kemak,ma:pu:,52,1478
leaf,Kemak,ai taha,7,988
flower,Kemak,ai hi:tu,6,683
fruit,Kemak,ai hoa,1,710
earth/soil,Kemak,rae,4,538
skin,Kemak,uliti,1,1616
stone,Kemak,hatu,1,1734
sea,Kemak,tasi,1,1526
salt,Kemak,si:a,1,1493
woods/forest,Kemak,ai lara,11,3095
moon,Kemak,ulan,1,1115
star,Kemak,hi:tu,1,1717
rain,Kemak,u:sa,1,1356
wind,Kemak,agi,1,3040
warm,Kemak,banasa,1,2862
fire,Kemak,api,1,633
smoke,Kemak,m|asu,2,1664
black,Kemak,metama,1,267
white,Kemak,buti,1,2984
red,Kemak,mea:ka,1,1394
bone,Kemak,ru:i,2,305
small,Kemak,lɔ:ba,7,1653
short,Kemak,badaka,54,1565
long,Kemak,m|alaru,1,1064
wide,Kemak,mɔlɔa,1,3020
new,Kemak,hɛ:u,1,1247
good,Kemak,mɔlɔi,11,727
"correct, true",Kemak,tua:,33,400
night,Kemak,dodaga,9,1268
year,Kemak,tɔna,1,3126
liver,Kemak,atɛ-r,1,1055
when?,Kemak,bai|pi:la,1,2948
"in, inside",Kemak,dia lara,1,922
this,Kemak,nɔgɔ,4,1814
where?,Kemak,puana:-ba,2,2972
I,Kemak,au,1,22
thou,Kemak,ɔ,1,1824
he/she,Kemak,ua,4,816
we,Kemak,ita,1,2897
you,Kemak,imi,13,3161
they,Kemak,rɔma,5,1778
what?,Kemak,seba,1,2929
other,Kemak,sɛ:lɔ:,6,1322
all,Kemak,hotuhotu,11,120
and,Kemak,nɔ,7,129
if,Kemak,kalu,14,905
"no, not",Kemak,tai,4,1276
to count,Kemak,su:ra,7,2003
One,Kemak,sia,1,39
Two,Kemak,hru:a,1,94
Three,Kemak,telu,1,82
"to know, be knowledgeable",Kemak,ta:da,37,2276
Four,Kemak,pat,1,10
to fear,Kemak,təmaʔut,1,2121
blood,Kemak,ra,1,286
hair,Kemak,gara-ra hulu,3,794
nose,Kemak,ilu-ru,1,1287
right,Kemak,ba:na,1,1417
mouth,Kemak,ibɔ-rɔ,39,1154
tooth,Kemak,nipa-r,1,2849
tongue,Kemak,lamara,6,2845
to vomit,Kemak,muta,1,2779
to eat,Kemak,a,1,2099
leg/foot,Kemak,ɔɛ|ɛ,1,1029
to drink,Kemak,inu,1,2083
to bite,Kemak,at,1,1850
to suck,Kemak,mus,6,2679
ear,Kemak,li:ga:-ra,1,519
to hear,Kemak,rɛ:ga,1,2180
eye,Kemak,mata-r,1,564
person/human being,Kemak,atamasa,4,1345
man/male,Kemak,ma:nɛ,1,1087
woman/female,Kemak,hi:nɛ,1,3082
child,Kemak,ana-r,1,337
husband,Kemak,la:i-ri,9,890
mother,Kemak,i:na-ra,1,1143
road/path,Kemak,sala,1,1434
father,Kemak,ama-kai,1,609
name,Kemak,gala-ra,1,1168
rope,Kemak,tali,1,1460
"to tie up, fasten",Kemak,hu:tu:,9,2753
to sew,Kemak,sɔ:ra,10,2472
to come,Kemak,mai,1,1965
to shoot,Kemak,posi,2,2488
"to die, be dead",Kemak,matɛ,1,2048
"to cut, hack",Kemak,ta,1,2033
stick/wood,Kemak,ai,1,1729
to swell,Kemak,bubu,3,2684
to swim,Kemak,nagi,1,2699
to fall,Kemak,manahu,1,2103
dog,Kemak,asu,1,458
bird,Kemak,ma:nu,1,255
egg,Kemak,manu telo,1,555
feather,Kemak,hulu-ru,1,616
wing,Kenyah (Long Anap),kapit,46,3061
to fly,Kenyah (Long Anap),madaŋ,19,2153
rat,Kenyah (Long Anap),belabaw,1,1375
meat/flesh,Kenyah (Long Anap),si|n,1,1097
fat/grease,Kenyah (Long Anap),eñak,1,589
tail,Kenyah (Long Anap),iko,1,1742
louse,Kenyah (Long Anap),kutu,1,1082
dust,Kenyah (Long Anap),abu,31,503
spider,Kenyah (Long Anap),kelawaʔ,1,1701
fish,Kenyah (Long Anap),atuk,15,665
rotten,Kenyah (Long Anap),madam,25,1478
branch,Kenyah (Long Anap),daʔan,1,320
root,Kenyah (Long Anap),pakat,2,1444
flower,Kenyah (Long Anap),buŋaʔ,1,676
fruit,Kenyah (Long Anap),buaʔ,1,703
grass,Kenyah (Long Anap),udu,2,740
earth/soil,Kenyah (Long Anap),tanaʔ,1,532
skin,Kenyah (Long Anap),anit,2,1613
stone,Kenyah (Long Anap),batu,1,1734
sea,Kenyah (Long Anap),baŋet,24,1536
lake,Kenyah (Long Anap),bawaŋ,13,973
sky,Kenyah (Long Anap),laŋit,1,1626
moon,Kenyah (Long Anap),bulan,1,1115
back,Kenyah (Long Anap),likut,1,164
star,Kenyah (Long Anap),betuʔen,1,1717
cloud,Kenyah (Long Anap),abun,1,361
fog,Kenyah (Long Anap),abun,27,689
rain,Kenyah (Long Anap),ujan,1,1356
lightning,Kenyah (Long Anap),begilet,1,1038
wind,Kenyah (Long Anap),bayu,25,3043
to blow,Kenyah (Long Anap),put,22,1867
warm,Kenyah (Long Anap),pana,1,2862
cold,Kenyah (Long Anap),seŋim,21,392
belly,Kenyah (Long Anap),batek,26,198
wet,Kenyah (Long Anap),basaʔ,1,2910
heavy,Kenyah (Long Anap),baat,1,839
fire,Kenyah (Long Anap),luten,20,635
to burn,Kenyah (Long Anap),nutuŋ,19,1910
smoke,Kenyah (Long Anap),sap,33,1667
white,Kenyah (Long Anap),putéʔ,1,2984
bone,Kenyah (Long Anap),tulaŋ,1,303
yellow,Kenyah (Long Anap),bilaʔ,23,3145
small,Kenyah (Long Anap),iʔut,1,1649
long,Kenyah (Long Anap),dadoʔ,35,1076
thin,Kenyah (Long Anap),ñipé,1,1799
thick,Kenyah (Long Anap),kapan,1,1790
narrow,Kenyah (Long Anap),iʔut,18,1182
intestines,Kenyah (Long Anap),tenaʔi,1,941
"painful, sick",Kenyah (Long Anap),sakit,1,1331
old,Kenyah (Long Anap),mukun,1,1302
"bad, evil",Kenyah (Long Anap),jaʔet,1,184
night,Kenyah (Long Anap),alem,20,1264
liver,Kenyah (Long Anap),atay bep,1,1055
when?,Kenyah (Long Anap),m|idan,1,2945
at,Kenyah (Long Anap),kaʔ,24,162
"in, inside",Kenyah (Long Anap),kaʔ dalem,1,924
above,Kenyah (Long Anap),kem|baw,2,99
this,Kenyah (Long Anap),ini,1,1810
that,Kenyah (Long Anap),ina,1,1754
breast,Kenyah (Long Anap),itéʔ,6,333
where?,Kenyah (Long Anap),kembi,31,2965
I,Kenyah (Long Anap),akéʔ,1,21
thou,Kenyah (Long Anap),ikoʔ,1,1820
he/she,Kenyah (Long Anap),ia,1,816
you,Kenyah (Long Anap),ikem,7,3164
they,Kenyah (Long Anap),ida,1,1776
what?,Kenyah (Long Anap),inuʔ,2,2927
shoulder,Kenyah (Long Anap),liʔip,18,1589
and,Kenyah (Long Anap),ŋan,15,129
if,Kenyah (Long Anap),man,10,908
"no, not",Kenyah (Long Anap),naʔun,31,1280
One,Kenyah (Long Anap),ca,1,40
Two,Kenyah (Long Anap),dua,1,92
Three,Kenyah (Long Anap),telu,1,82
left,Kenyah (Long Anap),kabiŋ,24,999
Four,Kenyah (Long Anap),pat,1,10
Five,Kenyah (Long Anap),lema,1,7
Six,Kenyah (Long Anap),enem,1,73
Seven,Kenyah (Long Anap),tujoʔ,4,71
Ten,Kenyah (Long Anap),puloʔ,5,77
One Hundred,Kenyah (Long Anap),ca ato,4,55
to think,Kenyah (Long Anap),pe-kimet,71,2720
to fear,Kenyah (Long Anap),takut,1,2121
blood,Kenyah (Long Anap),daaʔ,1,289
head,Kenyah (Long Anap),ulu,1,825
neck,Kenyah (Long Anap),batuk,35,1212
hair,Kenyah (Long Anap),puk,1,781
"to sniff, smell",Kenyah (Long Anap),m-adek,1,2538
right,Kenyah (Long Anap),taʔu,5,1415
mouth,Kenyah (Long Anap),paʔ,1,1153
tooth,Kenyah (Long Anap),jipen,1,2849
tongue,Kenyah (Long Anap),jelaʔ,4,2840
to laugh,Kenyah (Long Anap),petawa,1,2305
to cry,Kenyah (Long Anap),menaŋé,1,2014
to vomit,Kenyah (Long Anap),nutaʔ,1,2779
to spit,Kenyah (Long Anap),ñemulaʔ,1,2566
to eat,Kenyah (Long Anap),uman,1,2094
leg/foot,Kenyah (Long Anap),taket,90,1017
to drink,Kenyah (Long Anap),nisep,13,2089
ear,Kenyah (Long Anap),teliŋa,1,519
eye,Kenyah (Long Anap),mata,1,564
to yawn,Kenyah (Long Anap),meñuap,1,2831
to dream,Kenyah (Long Anap),ŋelupi,1,2070
to stand,Kenyah (Long Anap),nekejeŋ,18,2638
person/human being,Kenyah (Long Anap),kelunan,17,1347
man/male,Kenyah (Long Anap),laki,2,1086
child,Kenyah (Long Anap),anak,1,337
husband,Kenyah (Long Anap),laki,28,890
road/path,Kenyah (Long Anap),janan,1,1434
father,Kenyah (Long Anap),amay,1,609
house,Kenyah (Long Anap),umaʔ,1,857
thatch/roof,Kenyah (Long Anap),sapaw,15,1763
name,Kenyah (Long Anap),ŋadan,1,1168
rope,Kenyah (Long Anap),tali,1,1460
to shoot,Kenyah (Long Anap),nimek,8,2487
to kill,Kenyah (Long Anap),lematay,2,2263
"to die, be dead",Kenyah (Long Anap),matay,1,2048
"to live, be alive",Kenyah (Long Anap),mudip,1,2354
stick/wood,Kenyah (Long Anap),kayu,1,1728
to turn,Kenyah (Long Anap),iliŋ,4,2771
sharp,Kenyah (Long Anap),ñait,30,1549
to plant,Kenyah (Long Anap),mula,1,2389
to swell,Kenyah (Long Anap),baaʔ,1,2685
to hold,Kenyah (Long Anap),eman,1,2236
to buy,Kenyah (Long Anap),beli,1,1919
"to open, uncover",Kenyah (Long Anap),buka,1,2370
to fall,Kenyah (Long Anap),laboʔ,1,2110
dog,Kenyah (Long Anap),asu,1,458
bird,Kenyah (Long Anap),sui,18,263
egg,Kenyah (Long Anap),tilo,1,545
feather,Kenyah (Long Anap),bulu,1,616
hand,Kerinci,tana,18,809
dirty,Kerinci,kumaoh,35,443
to fly,Kerinci,tarbuə,18,2155
rat,Kerinci,məncayʔ,28,1386
meat/flesh,Kerinci,dagoyn,26,1098
fat/grease,Kerinci,ləmaʔ,24,589
tail,Kerinci,ikow,1,1742
snake,Kerinci,ula,2,1687
worm (earthworm),Kerinci,cacayn,23,3113
louse,Kerinci,kutaw,1,1082
mosquito,Kerinci,ñamaoʔ,1,1128
dust,Kerinci,dəbew,1,503
spider,Kerinci,klawah,1,1701
fish,Kerinci,laoʔ,14,666
rotten,Kerinci,busewʔ,56,1479
branch,Kerinci,dahon,1,320
leaf,Kerinci,daen,1,979
root,Kerinci,ako,2,1444
flower,Kerinci,buŋeə,1,676
earth/soil,Kerinci,tanah,1,532
skin,Kerinci,kulayʔ,1,1616
stone,Kerinci,batew,1,1734
sand,Kerinci,ksaəʔ,24,1510
water,Kerinci,ayaə,2,2891
sea,Kerinci,laawʔ,6,1537
salt,Kerinci,gahuə,18,1495
lake,Kerinci,danuə,1,964
woods/forest,Kerinci,imbao,37,3104
sky,Kerinci,laŋayʔ,1,1626
moon,Kerinci,buluə,1,1115
back,Kerinci,puŋgao,24,167
star,Kerinci,bintuə,1,1717
cloud,Kerinci,mban,1,361
fog,Kerinci,kabeyʔ,1,691
rain,Kerinci,ujuə,1,1356
lightning,Kerinci,kilaʔ,1,1038
wind,Kerinci,aŋayn,1,3040
to blow,Kerinci,ba-rəmbewh,30,1870
warm,Kerinci,panaəh,1,2862
cold,Kerinci,diŋoyn,1,378
belly,Kerinci,pərawʔ,32,205
dry,Kerinci,krayn,22,481
wet,Kerinci,basuəh,1,2910
heavy,Kerinci,bruəʔ,1,839
fire,Kerinci,apay,1,633
