concept,doculect,counterpart,cc,inferredCC,db
yellow,Naelaemwa,kari,14,abvd:yellow:16,abvd
yellow,Nauna,aŋoan,9,abvd:yellow:2,abvd
yellow,Nehan Hape,yawyawel,16,abvd:yellow:7,abvd
yellow,Nengone,bene,32,abvd:yellow:15,abvd
yellow,Nggela,aŋoaŋo,9,abvd:yellow:2,abvd
yellow,Nguna,m̃onom̃ono,33,abvd:yellow:14,abvd
yellow,Nissan,iawiawel,16,abvd:yellow:7,abvd
yellow,Ogan,kuniŋ,1,abvd:yellow:1,abvd
yellow,Paamese (South),angoango,9,abvd:yellow:2,abvd
yellow,Palauan,mellíl,28,abvd:yellow:13,abvd
yellow,Paulohi,poku,39,abvd:yellow:12,abvd
yellow,Peterara (Maewo),aŋoxa,9,abvd:yellow:2,abvd
yellow,Popalia,makuri,1,abvd:yellow:6,abvd
yellow,Rarotongan,rengarenga,10,abvd:yellow:11,abvd
green,Ambai (Yapen),kehe,24,abvd:green:24,abvd
green,Atoni,matɛʔ,1,abvd:green:5,abvd
green,Babatana,tutu,16,abvd:green:11,abvd
green,Bali,gadang,28,abvd:green:2,abvd
green,Berawan (Long Terawan),gaduŋ,28,abvd:green:2,abvd
green,Bima,jao,41,abvd:green:23,abvd
green,Bintulu,gaduŋ,28,abvd:green:2,abvd
green,Bobot,biri biri,5,abvd:green:4,abvd
green,Bontok (Guinaang),kagʔaŋə́l,36,abvd:green:22,abvd
green,Bwaidoga,matamatagina,1,abvd:green:6,abvd
green,Erai,moson,7,abvd:green:10,abvd
green,Fijian (Bau),karakarawa,13,abvd:green:9,abvd
green,Gayo,ijo,25,abvd:green:1,abvd
green,Geser,biri,5,abvd:green:4,abvd
green,Ghari,marao,15,abvd:green:3,abvd
green,Gimaan,biru,5,abvd:green:4,abvd
green,Hitu (Ambon),male,6,abvd:green:3,abvd
green,Hoava,mbuma,19,abvd:green:7,abvd
green,Iban,ijau,25,abvd:green:1,abvd
green,Javanese,ijo,25,abvd:green:1,abvd
green,Kambera,muru,4,abvd:green:21,abvd
green,Kasira (Irahutu),məmatə,1,abvd:green:6,abvd
green,Kerinci,ijuə,25,abvd:green:1,abvd
green,Kilokaka (Ysabel),dɔdɔli,20,abvd:green:20,abvd
green,Kwaio,malakʷa,15,abvd:green:3,abvd
green,Lau,akasa,8,abvd:green:19,abvd
green,Leipon,kaki,46,abvd:green:18,abvd
green,Letinese,mota,1,abvd:green:5,abvd
green,Levei,yorowoŋ,13,abvd:green:17,abvd
green,Likum,ñarawin,13,abvd:green:8,abvd
green,Loniu,oʔoan,13,abvd:green:16,abvd
green,Lou,arawin,13,abvd:green:8,abvd
green,Madurese,biru,5,abvd:green:4,abvd
green,Maleu,ḇilḇiliaŋe,21,abvd:green:15,abvd
green,Maloh,mamata,1,abvd:green:6,abvd
green,Maranao,gadoŋ,28,abvd:green:2,abvd
green,Marovo,mbuma,19,abvd:green:7,abvd
green,Masiwang,iǰo,41,abvd:green:1,abvd
green,Melanau (Mukah),gaduŋ,28,abvd:green:2,abvd
green,Minyaifuin (Gebe),hijau,25,abvd:green:1,abvd
green,Muna (Katobu-Tongkuno Dialect),idho,25,abvd:green:14,abvd
green,Murnaten (Alune),malae,6,abvd:green:3,abvd
green,Nehan Hape,bukbukir,17,abvd:green:13,abvd
green,Nissan,pelek,18,abvd:green:12,abvd
green,Ogan,ijau,25,abvd:green:1,abvd
green,Rarotongan,matie,11,abvd:green:5,abvd
star,Aklanon - Bisayan,bitú:ʔun,1,abvd:star:1,abvd
star,Atoni,afkun,30,abvd:star:16,abvd
star,Bali,bintang,1,abvd:star:2,abvd
star,Banggai (W.dialect),bituon pauna,1,abvd:star:1,abvd
star,Banoni,pipito,1,abvd:star:3,abvd
star,Bikol (Naga City),bituun,1,abvd:star:1,abvd
star,Bima,ntara,4,abvd:star:4,abvd
star,Bintulu,bitaŋ,1,abvd:star:2,abvd
star,Bonerate,βituʔɔ,1,abvd:star:1,abvd
star,Bontok (Guinaang),taláw,25,abvd:star:4,abvd
star,Bughotu,veituguña,1,abvd:star:1,abvd
star,Buginese (Soppeng Dialect),wittaiŋ,1,abvd:star:2,abvd
star,Chamorro,putiʔon,1,abvd:star:1,abvd
star,Erai,tu,9,abvd:star:17,abvd
star,Fijian (Bau),kalokalo,28,abvd:star:7,abvd
star,Gayo,bintaŋ,1,abvd:star:2,abvd
star,Geser,fituin,1,abvd:star:1,abvd
star,Ghari,vetuɣu,1,abvd:star:1,abvd
star,Hawaiian,hōkū,1,abvd:star:8,abvd
star,Iban,bintaŋ,1,abvd:star:2,abvd
star,Javanese,lintaŋ,1,abvd:star:2,abvd
star,Kapampangan,batwín,1,abvd:star:1,abvd
star,Kelabit (Bario),getuʔen,1,abvd:star:1,abvd
star,Kemak,hi:tu,1,abvd:star:1,abvd
star,Kenyah (Long Anap),betuʔen,1,abvd:star:1,abvd
star,Kerinci,bintuə,1,abvd:star:2,abvd
star,Kilokaka (Ysabel),tɔtɔfra,34,abvd:star:9,abvd
star,Kusaie,itih,1,abvd:star:3,abvd
star,Kwaio,bulubulu,14,abvd:star:5,abvd
star,Lamaholot Ile Mandiri (Flores Timur),petala,4,abvd:star:4,abvd
star,Lau,bubulu,14,abvd:star:5,abvd
star,Leipon,piti,1,abvd:star:3,abvd
star,Letinese,ptuna,1,abvd:star:1,abvd
star,Levei,d̃ap,11,abvd:star:6,abvd
star,Likum,d̃aw,11,abvd:star:6,abvd
star,Loniu,piti,1,abvd:star:3,abvd
star,Madurese,bintaŋ,1,abvd:star:2,abvd
star,Maloh,bintaŋ,1,abvd:star:2,abvd
star,Manggarai,ntala,4,abvd:star:4,abvd
star,Maori,whetuu,1,abvd:star:1,abvd
star,Maranao,bitoqon,1,abvd:star:1,abvd
star,Marovo,tsēru,38,abvd:star:10,abvd
star,Marquesan,hetuu,1,abvd:star:1,abvd
star,Masiwang,toin,1,abvd:star:1,abvd
star,Melanau (Mukah),bitén,1,abvd:star:2,abvd
star,Moken,bituək,1,abvd:star:1,abvd
star,Mori,binta,1,abvd:star:2,abvd
star,Mota,vitu,1,abvd:star:1,abvd
star,Motu,hisiu,1,abvd:star:1,abvd
star,Muna (Katobu-Tongkuno Dialect),ngkolipopo,20,abvd:star:11,abvd
star,Murnaten (Alune),male,7,abvd:star:12,abvd
star,Nauna,pitiw,1,abvd:star:3,abvd
star,Nehan Hape,pitapit,1,abvd:star:3,abvd
star,Ngadha,dala,4,abvd:star:4,abvd
star,Nggela,veitugu,1,abvd:star:1,abvd
star,Nguna,m̃asoe,13,abvd:star:13,abvd
star,Nissan,pitopit,1,abvd:star:3,abvd
star,Nukuoro,heduu,1,abvd:star:1,abvd
star,Ogan,bintaŋ,1,abvd:star:2,abvd
star,Paamese (South),hitue,1,abvd:star:1,abvd
star,Palauan,btuch,1,abvd:star:14,abvd
star,Paulohi,umari,7,abvd:star:15,abvd
star,Peterara (Maewo),fitiu,1,abvd:star:1,abvd
star,Popalia,ɸituʔo,1,abvd:star:1,abvd
star,Rarotongan,ʔeetuu,1,abvd:star:1,abvd
star,Timugon (Murut),butitin,1,abvd:star:1,abvd
star,Yamdena,ftune,1,abvd:star:1,abvd
"to cut, hack",Aklanon - Bisayan,tuktuk,3,"abvd:to cut, hack:2",abvd
"to cut, hack",Babatana,ŋgeto,23,"abvd:to cut, hack:2",abvd
"to cut, hack",Bali,nugel,36,"abvd:to cut, hack:6",abvd
"to cut, hack",Bintulu,tutek,3,"abvd:to cut, hack:2",abvd
"to cut, hack",Bobot,tasa,1,"abvd:to cut, hack:1",abvd
"to cut, hack",Bughotu,utuhi,54,"abvd:to cut, hack:4",abvd
"to cut, hack",Buginese (Soppeng Dialect),təttaʔ,3,"abvd:to cut, hack:2",abvd
"to cut, hack",Buru [Namrole Bay],lata,7,"abvd:to cut, hack:5",abvd
"to cut, hack",Bwaidoga,tala|na,1,"abvd:to cut, hack:1",abvd
"to cut, hack",Erai,leli,3,"abvd:to cut, hack:10",abvd
"to cut, hack",Fijian (Bau),tatā,1,"abvd:to cut, hack:1",abvd
"to cut, hack",Geser,lait,6,"abvd:to cut, hack:5",abvd
"to cut, hack",Ghari,kavia,60,"abvd:to cut, hack:11",abvd
"to cut, hack",Gorontalo (Hulondalo),mo-mutu,35,"abvd:to cut, hack:4",abvd
"to cut, hack",Hawaiian,ʔoki,9,"abvd:to cut, hack:9",abvd
"to cut, hack",Hitu (Ambon),heta,7,"abvd:to cut, hack:5",abvd
"to cut, hack",Hoava,ta kuri,26,"abvd:to cut, hack:8",abvd
"to cut, hack",Iban,tetak,3,"abvd:to cut, hack:2",abvd
"to cut, hack",Javanese,nugel,36,"abvd:to cut, hack:6",abvd
"to cut, hack",Kaidipang,momusu,35,"abvd:to cut, hack:4",abvd
"to cut, hack",Kairiru,ip,19,"abvd:to cut, hack:12",abvd
"to cut, hack",Kambera,kadipu,5,"abvd:to cut, hack:13",abvd
"to cut, hack",Kasira (Irahutu),-ma|totə,3,"abvd:to cut, hack:14",abvd
"to cut, hack",Kemak,ta,1,"abvd:to cut, hack:1",abvd
"to cut, hack",Kilokaka (Ysabel),tɔka,27,"abvd:to cut, hack:3",abvd
"to cut, hack",Kwaio,tofu-a,22,"abvd:to cut, hack:3",abvd
"to cut, hack",Lau,tofu,22,"abvd:to cut, hack:3",abvd
"to cut, hack",Leipon,ced̃iti,8,"abvd:to cut, hack:7",abvd
"to cut, hack",Letinese,tāsu,3,"abvd:to cut, hack:1",abvd
"to cut, hack",Likum,e-motoh,14,"abvd:to cut, hack:15",abvd
"to cut, hack",Loniu,ceʔiti,8,"abvd:to cut, hack:7",abvd
"to cut, hack",Maleu,nautut,61,"abvd:to cut, hack:4",abvd
"to cut, hack",Maori,taa,12,"abvd:to cut, hack:1",abvd
"to cut, hack",Marovo,kur|ia,26,"abvd:to cut, hack:8",abvd
"to cut, hack",Marquesan,ʔihi,10,"abvd:to cut, hack:9",abvd
"to cut, hack",Masiwang,da:,1,"abvd:to cut, hack:1",abvd
"to cut, hack",Melanau (Mukah),tutek,3,"abvd:to cut, hack:2",abvd
"to cut, hack",Mota,tara,1,"abvd:to cut, hack:1",abvd
"to cut, hack",Motu,tara-ia,1,"abvd:to cut, hack:1",abvd
"to cut, hack",Nauna,caŋ,58,"abvd:to cut, hack:16",abvd
"to cut, hack",Nehan Hape,tokot,25,"abvd:to cut, hack:3",abvd
"to cut, hack",Nguna,tai,1,"abvd:to cut, hack:1",abvd
"to cut, hack",Nissan,tokot,25,"abvd:to cut, hack:3",abvd
"to cut, hack",Nukuoro,àmu,15,"abvd:to cut, hack:17",abvd
"to cut, hack",Ogan,nətaʔ,3,"abvd:to cut, hack:2",abvd
"to cut, hack",Paamese (South),toi,1,"abvd:to cut, hack:3",abvd
"to cut, hack",Paulohi,hita,7,"abvd:to cut, hack:5",abvd
"to cut, hack",Peterara (Maewo),tai,1,"abvd:to cut, hack:1",abvd
"to cut, hack",Rarotongan,vaaì,13,"abvd:to cut, hack:18",abvd
to hit,Aklanon - Bisayan,sámpuk,36,abvd:to hit:5,abvd
to hit,Babatana,vui,17,abvd:to hit:10,abvd
to hit,Bali,nyagur,34,abvd:to hit:9,abvd
to hit,Banoni,tsunu,50,abvd:to hit:8,abvd
to hit,Berawan (Long Terawan),mupoʔ,22,abvd:to hit:7,abvd
to hit,Bikol (Naga City),mapacol,1,abvd:to hit:2,abvd
to hit,Bobot,lait,2,abvd:to hit:21,abvd
to hit,Bonerate,paluʔe,1,abvd:to hit:1,abvd
to hit,Bontok (Guinaang),pákʔul,27,abvd:to hit:2,abvd
to hit,Buli,pun,23,abvd:to hit:6,abvd
to hit,Bwaidoga,tafina,31,abvd:to hit:20,abvd
to hit,Ghari,lambua,42,abvd:to hit:5,abvd
to hit,Hanunoo,hampák,36,abvd:to hit:5,abvd
to hit,Hitu (Ambon),hia,39,abvd:to hit:4,abvd
to hit,Hoava,pota,59,abvd:to hit:1,abvd
to hit,Iban,pukul,1,abvd:to hit:2,abvd
to hit,Javanese,nutuk,22,abvd:to hit:19,abvd
to hit,Kairiru,un,23,abvd:to hit:6,abvd
to hit,Kambera,palu,1,abvd:to hit:1,abvd
to hit,Kapampangan,paldu,1,abvd:to hit:1,abvd
to hit,Kei (Tanimbar-Kei),baku,7,abvd:to hit:2,abvd
to hit,Kelabit (Bario),mupuʔ,22,abvd:to hit:7,abvd
to hit,Kilokaka (Ysabel),pɔphɔma,57,abvd:to hit:18,abvd
to hit,Kwaio,kʷaʔi-a,16,abvd:to hit:4,abvd
to hit,Lou,op,44,abvd:to hit:17,abvd
to hit,Madurese,pokol,27,abvd:to hit:2,abvd
to hit,Maori,patu,7,abvd:to hit:1,abvd
to hit,Marovo,sɛkea,19,abvd:to hit:16,abvd
to hit,Marquesan,paki,6,abvd:to hit:3,abvd
to hit,Masiwang,biat,2,abvd:to hit:4,abvd
to hit,Mekeo,auga,38,abvd:to hit:15,abvd
to hit,Mota,tut,8,abvd:to hit:14,abvd
to hit,Murnaten (Alune),loso,3,abvd:to hit:13,abvd
to hit,Nauna,ce,51,abvd:to hit:12,abvd
to hit,Nehan Hape,haluh,1,abvd:to hit:1,abvd
to hit,Nissan,haluh,1,abvd:to hit:1,abvd
to hit,Nukuoro,bagi,6,abvd:to hit:3,abvd
to hit,Ogan,mukul,27,abvd:to hit:2,abvd
to hit,Rarotongan,papaki,6,abvd:to hit:3,abvd
to hit,Yamdena,na-babal,4,abvd:to hit:11,abvd
"to stab, pierce",Aklanon - Bisayan,bunúʔ,40,"abvd:to stab, pierce:19",abvd
"to stab, pierce",Ambai (Yapen),i-isaŋ,21,"abvd:to stab, pierce:20",abvd
"to stab, pierce",Atoni,tapauʔ,7,"abvd:to stab, pierce:1",abvd
"to stab, pierce",Babatana,pœŋgœ,16,"abvd:to stab, pierce:21",abvd
"to stab, pierce",Bali,nebek,25,"abvd:to stab, pierce:1",abvd
"to stab, pierce",Banggai (W.dialect),suduk,30,"abvd:to stab, pierce:3",abvd
"to stab, pierce",Bonerate,toɓu,24,"abvd:to stab, pierce:1",abvd
"to stab, pierce",Bontok (Guinaang),bádyuk,42,"abvd:to stab, pierce:7",abvd
"to stab, pierce",Bughotu,suki,1,"abvd:to stab, pierce:2",abvd
"to stab, pierce",Buli,tusa,33,"abvd:to stab, pierce:8",abvd
"to stab, pierce",Buru [Namrole Bay],seka,8,"abvd:to stab, pierce:4",abvd
"to stab, pierce",Fijian (Bau),sua-ka,54,"abvd:to stab, pierce:2",abvd
"to stab, pierce",Gimaan,tapa,7,"abvd:to stab, pierce:1",abvd
"to stab, pierce",Hitu (Ambon),sipa,5,"abvd:to stab, pierce:1",abvd
"to stab, pierce",Javanese,nujes,22,"abvd:to stab, pierce:6",abvd
"to stab, pierce",Kaidipang,momusuko,1,"abvd:to stab, pierce:9",abvd
"to stab, pierce",Kairiru,uq,8,"abvd:to stab, pierce:10",abvd
"to stab, pierce",Kambera,hunju,37,"abvd:to stab, pierce:11",abvd
"to stab, pierce",Kapampangan,saksák,1,"abvd:to stab, pierce:3",abvd
"to stab, pierce",Kelabit (Bario),nebʰek,25,"abvd:to stab, pierce:1",abvd
"to stab, pierce",Kerinci,tika,31,"abvd:to stab, pierce:4",abvd
"to stab, pierce",Kwaio,ʔotomi-a,55,"abvd:to stab, pierce:12",abvd
"to stab, pierce",Lamaholot Ile Mandiri (Flores Timur),tubak,6,"abvd:to stab, pierce:1",abvd
"to stab, pierce",Lau,sugi,1,"abvd:to stab, pierce:2",abvd
"to stab, pierce",Lou,sok,8,"abvd:to stab, pierce:5",abvd
"to stab, pierce",Maori,oka,8,"abvd:to stab, pierce:4",abvd
"to stab, pierce",Maranao,sandak,30,"abvd:to stab, pierce:3",abvd
"to stab, pierce",Marovo,cova|ia,17,"abvd:to stab, pierce:13",abvd
"to stab, pierce",Marquesan,huki,8,"abvd:to stab, pierce:2",abvd
"to stab, pierce",Masiwang,devat,4,"abvd:to stab, pierce:14",abvd
"to stab, pierce",Melanau (Mukah),tubek,24,"abvd:to stab, pierce:1",abvd
"to stab, pierce",Mori,montobo,24,"abvd:to stab, pierce:1",abvd
"to stab, pierce",Mota,as,34,"abvd:to stab, pierce:15",abvd
"to stab, pierce",Muna (Katobu-Tongkuno Dialect),aetobo,24,"abvd:to stab, pierce:1",abvd
"to stab, pierce",Murnaten (Alune),sipa,5,"abvd:to stab, pierce:1",abvd
"to stab, pierce",Mussau,soai-ela,8,"abvd:to stab, pierce:16",abvd
"to stab, pierce",Nauna,sohar,8,"abvd:to stab, pierce:5",abvd
"to stab, pierce",Nehan Hape,sop,17,"abvd:to stab, pierce:5",abvd
"to stab, pierce",Nengone,thiŋi,12,"abvd:to stab, pierce:17",abvd
"to stab, pierce",Nukuoro,sugi,8,"abvd:to stab, pierce:2",abvd
"to stab, pierce",Ogan,nujah,22,"abvd:to stab, pierce:6",abvd
"to stab, pierce",Paamese (South),sali,14,"abvd:to stab, pierce:2",abvd
"to stab, pierce",Popalia,toɓo,24,"abvd:to stab, pierce:1",abvd
"to stab, pierce",Rarotongan,pātia,9,"abvd:to stab, pierce:18",abvd
"to stab, pierce",Timugon (Murut),-tobok,24,"abvd:to stab, pierce:1",abvd
"to stab, pierce",Yamdena,n-susuk,1,"abvd:to stab, pierce:3",abvd
to hunt,Aklanon - Bisayan,paŋayám,25,abvd:to hunt:1,abvd
to hunt,Babatana,saraka,17,abvd:to hunt:6,abvd
to hunt,Banggai (W.dialect),maŋ-asu,36,abvd:to hunt:1,abvd
to hunt,Bantik,anuʔ,1,abvd:to hunt:5,abvd
to hunt,Bikol (Naga City),mang-ayam,25,abvd:to hunt:1,abvd
to hunt,Bontok (Guinaang),ʔánup,1,abvd:to hunt:5,abvd
to hunt,Ghari,ruɣu,13,abvd:to hunt:10,abvd
to hunt,Gorontalo (Hulondalo),mo-ŋalupo,1,abvd:to hunt:1,abvd
to hunt,Hanunoo,mang-idú,1,abvd:to hunt:1,abvd
to hunt,Hawaiian,hahai,6,abvd:to hunt:8,abvd
to hunt,Hoava,hukuaɣi,19,abvd:to hunt:11,abvd
to hunt,Kambera,patamaŋu,3,abvd:to hunt:12,abvd
to hunt,Kilokaka (Ysabel),hili,12,abvd:to hunt:3,abvd
to hunt,Kwaio,fana,53,abvd:to hunt:4,abvd
to hunt,Lau,fafana,53,abvd:to hunt:4,abvd
to hunt,Leipon,lacoŋ,5,abvd:to hunt:2,abvd
to hunt,Loniu,coŋ,5,abvd:to hunt:2,abvd
to hunt,Lou,suŋsuŋ,5,abvd:to hunt:2,abvd
to hunt,Madurese,a-buru,23,abvd:to hunt:7,abvd
to hunt,Maloh,mansuʔ,36,abvd:to hunt:1,abvd
to hunt,Maori,whaiwhai,6,abvd:to hunt:8,abvd
to hunt,Maranao,anop,1,abvd:to hunt:5,abvd
to hunt,Marovo,ɛnetsie,44,abvd:to hunt:13,abvd
to hunt,Motu,labana,50,abvd:to hunt:4,abvd
to hunt,Murnaten (Alune),usere,4,abvd:to hunt:9,abvd
to hunt,Nauna,coŋcoŋ,5,abvd:to hunt:2,abvd
to hunt,Nehan Hape,hihip,18,abvd:to hunt:3,abvd
to hunt,Nggela,hili,12,abvd:to hunt:3,abvd
to hunt,Nguna,palako,10,abvd:to hunt:14,abvd
to hunt,Nissan,hihip,18,abvd:to hunt:3,abvd
to hunt,Ogan,bəburu,23,abvd:to hunt:7,abvd
to hunt,Peterara (Maewo),saro,30,abvd:to hunt:6,abvd
to hunt,Popalia,usere,4,abvd:to hunt:9,abvd
to scratch,Aklanon - Bisayan,ká:ɣut,35,abvd:to scratch:1,abvd
to scratch,Babatana,kikiraka,15,abvd:to scratch:4,abvd
to scratch,Banoni,ghe|ghano,1,abvd:to scratch:13,abvd
to scratch,Bantik,kukuduʔ,23,abvd:to scratch:7,abvd
to scratch,Berawan (Long Terawan),kikiw,1,abvd:to scratch:4,abvd
to scratch,Bikol (Naga City),macagao,1,abvd:to scratch:14,abvd
to scratch,Bima,kao,1,abvd:to scratch:3,abvd
to scratch,Bobot,kasa,47,abvd:to scratch:3,abvd
to scratch,Bonerate,kaho,1,abvd:to scratch:3,abvd
to scratch,Bontok (Guinaang),gúgʔu,22,abvd:to scratch:7,abvd
to scratch,Bughotu,ŋgaŋ|garu,44,abvd:to scratch:2,abvd
to scratch,Buginese (Soppeng Dialect),mak-kakkaŋ,26,abvd:to scratch:15,abvd
to scratch,Buli,gāg,18,abvd:to scratch:4,abvd
to scratch,Fijian (Bau),kadru-va,44,abvd:to scratch:1,abvd
to scratch,Gayo,mugarut,1,abvd:to scratch:1,abvd
to scratch,Gedaged,kekaz|é,12,abvd:to scratch:21,abvd
to scratch,Geser,fikori,6,abvd:to scratch:12,abvd
to scratch,Ghari,ŋgaruŋgaru,44,abvd:to scratch:2,abvd
to scratch,Gimaan,agág,18,abvd:to scratch:4,abvd
to scratch,Gorontalo (Hulondalo),mo-ŋahu,1,abvd:to scratch:5,abvd
to scratch,Hanunoo,kágaw,1,abvd:to scratch:4,abvd
to scratch,Iban,garuʔ,1,abvd:to scratch:1,abvd
to scratch,Javanese,ŋukur,32,abvd:to scratch:7,abvd
to scratch,Kaidipang,moŋékuru,1,abvd:to scratch:5,abvd
to scratch,Kambera,pakauru,1,abvd:to scratch:5,abvd
to scratch,Kei (Tanimbar-Kei),ker,49,abvd:to scratch:6,abvd
to scratch,Kelabit (Bario),ŋaro,1,abvd:to scratch:8,abvd
to scratch,Kerinci,gaewʔ,1,abvd:to scratch:16,abvd
to scratch,Kilokaka (Ysabel),ɣaɣaro,55,abvd:to scratch:2,abvd
to scratch,Kusaie,kawi,12,abvd:to scratch:11,abvd
to scratch,Lamaholot Ile Mandiri (Flores Timur),gaʔu,1,abvd:to scratch:1,abvd
to scratch,Lau,garu,44,abvd:to scratch:1,abvd
to scratch,Levei,waʔih,12,abvd:to scratch:10,abvd
to scratch,Loniu,asi,5,abvd:to scratch:3,abvd
to scratch,Madurese,a-garu,20,abvd:to scratch:2,abvd
to scratch,Maori,rakuraku,9,abvd:to scratch:9,abvd
to scratch,Marquesan,tuveé,33,abvd:to scratch:17,abvd
to scratch,Masiwang,kʷas,47,abvd:to scratch:3,abvd
to scratch,Mekeo,ʔaʔiʔina,58,abvd:to scratch:10,abvd
to scratch,Minyaifuin (Gebe),-agag,18,abvd:to scratch:4,abvd
to scratch,Moken,ŋalaw,1,abvd:to scratch:8,abvd
to scratch,Mori,mekaru,1,abvd:to scratch:5,abvd
to scratch,Motu,ḡaḡaro-a,55,abvd:to scratch:2,abvd
to scratch,Muna (Katobu-Tongkuno Dialect),aekurumasi,25,abvd:to scratch:18,abvd
to scratch,Murnaten (Alune),klasi,48,abvd:to scratch:3,abvd
to scratch,Mussau,kalokalo-a,55,abvd:to scratch:2,abvd
to scratch,Nehan Hape,keh,5,abvd:to scratch:6,abvd
to scratch,Nggela,garus-i,44,abvd:to scratch:1,abvd
to scratch,Nguna,karuti,1,abvd:to scratch:1,abvd
to scratch,Nissan,keh,5,abvd:to scratch:6,abvd
to scratch,Nukuoro,la,10,abvd:to scratch:19,abvd
to scratch,Ogan,ŋgaxu,20,abvd:to scratch:1,abvd
to scratch,Paamese (South),kali,1,abvd:to scratch:11,abvd
to scratch,Palauan,mengkás,1,abvd:to scratch:20,abvd
to scratch,Paulohi,ala,46,abvd:to scratch:8,abvd
to scratch,Peterara (Maewo),taŋgari,28,abvd:to scratch:2,abvd
to scratch,Popalia,kaho,1,abvd:to scratch:3,abvd
to scratch,Rarotongan,raku,9,abvd:to scratch:9,abvd
to scratch,Timugon (Murut),-kukut,21,abvd:to scratch:7,abvd
to scratch,Yamdena,n-kér,49,abvd:to scratch:6,abvd
to split,Bantik,baká,36,abvd:to split:22,abvd
to split,Biga (Misool),-apa,18,abvd:to split:9,abvd
to split,Bima,biʔa,51,abvd:to split:23,abvd
to split,Bintulu,muɓa,20,abvd:to split:1,abvd
to split,Bobot,bola haʔas,1,abvd:to split:10,abvd
to split,Bonerate,βola,1,abvd:to split:1,abvd
to split,Bughotu,pahala,13,abvd:to split:4,abvd
to split,Buli,segal,17,abvd:to split:5,abvd
to split,Gayo,mubəlah,1,abvd:to split:1,abvd
to split,Gedaged,falé,1,abvd:to split:1,abvd
to split,Ghari,talā,52,abvd:to split:4,abvd
to split,Gimaan,sagal,17,abvd:to split:5,abvd
to split,Gorontalo (Hulondalo),mo-mutaʔe,25,abvd:to split:6,abvd
to split,Hawaiian,wāhi,4,abvd:to split:2,abvd
to split,Hitu (Ambon),haʔe,37,abvd:to split:3,abvd
to split,Iban,belah,1,abvd:to split:1,abvd
to split,Javanese,ñyigar,26,abvd:to split:11,abvd
to split,Kaidipang,momutako,25,abvd:to split:6,abvd
to split,Kairiru,ut,24,abvd:to split:12,abvd
to split,Kerinci,bəluəh,1,abvd:to split:1,abvd
to split,Kilokaka (Ysabel),ahla,14,abvd:to split:4,abvd
to split,Kwaio,gaafitalia,10,abvd:to split:7,abvd
to split,Lau,afita,10,abvd:to split:7,abvd
to split,Leipon,tecile,30,abvd:to split:13,abvd
to split,Levei,ireh,30,abvd:to split:8,abvd
to split,Madurese,ñebaʔ,1,abvd:to split:1,abvd
to split,Maleu,pale,1,abvd:to split:3,abvd
to split,Maloh,balaʔ,1,abvd:to split:1,abvd
to split,Maori,waawaahi,4,abvd:to split:2,abvd
to split,Maranao,sipak,9,abvd:to split:14,abvd
to split,Masiwang,bat,3,abvd:to split:15,abvd
to split,Mekeo,fafa,1,abvd:to split:16,abvd
to split,Melanau (Mukah),mubah,20,abvd:to split:1,abvd
to split,Minyaifuin (Gebe),kapau,18,abvd:to split:9,abvd
to split,Moken,mala:k,1,abvd:to split:1,abvd
to split,Mota,garawora,1,abvd:to split:17,abvd
to split,Motu,pola-ia,1,abvd:to split:1,abvd
to split,Muna (Katobu-Tongkuno Dialect),aebhogha,35,abvd:to split:18,abvd
to split,Nauna,tirel,30,abvd:to split:8,abvd
to split,Ngadha,vela,1,abvd:to split:1,abvd
to split,Nguna,mari|p̃ora|i,1,abvd:to split:19,abvd
to split,Nias,sila,40,abvd:to split:20,abvd
to split,Nissan,polaka,1,abvd:to split:1,abvd
to split,Ogan,mbəlah,1,abvd:to split:1,abvd
to split,Paamese (South),vaasi,4,abvd:to split:2,abvd
to split,Paulohi,haa,37,abvd:to split:3,abvd
to split,Popalia,ɸola,1,abvd:to split:1,abvd
to split,Rarotongan,ngaàa,5,abvd:to split:21,abvd
to swim,Aklanon - Bisayan,ɣaŋúy,1,abvd:to swim:2,abvd
to swim,Babatana,ŋgavelo,47,abvd:to swim:18,abvd
to swim,Bali,nglangi,1,abvd:to swim:1,abvd
to swim,Banoni,suu,12,abvd:to swim:19,abvd
to swim,Berawan (Long Terawan),pə|loŋoy,1,abvd:to swim:2,abvd
to swim,Bikol (Naga City),malangoy,1,abvd:to swim:2,abvd
to swim,Bonerate,keaβa,39,abvd:to swim:6,abvd
to swim,Bontok (Guinaang),kiyát,37,abvd:to swim:20,abvd
to swim,Bughotu,otho,8,abvd:to swim:10,abvd
to swim,Buginese (Soppeng Dialect),naŋe,1,abvd:to swim:1,abvd
to swim,Buli,yas,19,abvd:to swim:5,abvd
to swim,Bwaidoga,kaio,32,abvd:to swim:3,abvd
to swim,Chamorro,nangu-ñangu,1,abvd:to swim:1,abvd
to swim,Erai,nani,1,abvd:to swim:1,abvd
to swim,Fijian (Bau),qalo,11,abvd:to swim:4,abvd
to swim,Gedaged,log,28,abvd:to swim:11,abvd
to swim,Geser,naŋu,1,abvd:to swim:1,abvd
to swim,Ghari,olo,8,abvd:to swim:4,abvd
to swim,Gorontalo (Hulondalo),mo-lolaŋi,1,abvd:to swim:2,abvd
to swim,Hanunoo,l-um-aŋuy,1,abvd:to swim:2,abvd
