concept,doculect,counterpart,cc,inferredCC,db
to eat,KK-Shege 2,ʒɪʊː,A,central_asian:to eat:1,central_asian
to eat,KK-Shege 3,ʒɪʊː,A,central_asian:to eat:1,central_asian
to eat,KK-Shege 4,ʒɪʊː,A,central_asian:to eat:1,central_asian
to eat,Ka-Gazli 1,ʒʲɪw,A,central_asian:to eat:1,central_asian
to eat,Ka-Gazli 2,ʒʲɪw,A,central_asian:to eat:1,central_asian
to eat,Ka-Gazli 3,tamaxtanu,C,central_asian:to eat:4,central_asian
to eat,Ka-Gazli 4,ʒʲew,A,central_asian:to eat:1,central_asian
to eat,Ka-Gazli 5,ʒɪʊ,A,central_asian:to eat:1,central_asian
to eat,Ka-Gazli 6,ʒɪʊ,A,central_asian:to eat:1,central_asian
to eat,Ka-Gazli 7,ʒɪu,A,central_asian:to eat:1,central_asian
to eat,Ka-Raushan 1,ʒɪʊ,A,central_asian:to eat:1,central_asian
to eat,Ka-Raushan 2,ʒim,A,central_asian:to eat:1,central_asian
to eat,Ka-Raushan 3,ʒɪʊ,A,central_asian:to eat:1,central_asian
to eat,Ka-Raushan 4,ʒɪʊ,A,central_asian:to eat:1,central_asian
to eat,Ki-Akmuz 1,ʤʲeː,A,central_asian:to eat:1,central_asian
to eat,Ki-Akmuz 2,ʤɛ,A,central_asian:to eat:1,central_asian
to eat,Ki-Akmuz 3,ʤɛ,A,central_asian:to eat:1,central_asian
to eat,Ki-Barskoon,ʤɛ,A,central_asian:to eat:1,central_asian
to eat,Ki-Kulanak 1,ʤʲɛ,A,central_asian:to eat:1,central_asian
to eat,Ki-Kulanak 2,tamaqtanʊ,C,central_asian:to eat:4,central_asian
to eat,Ki-Kulanak 3,ʤʲe,A,central_asian:to eat:1,central_asian
to eat,Ki-Kulanak 4,ʤʲe,A,central_asian:to eat:1,central_asian
to eat,Ki-Kulanak 5,ʤʲøː,A,central_asian:to eat:1,central_asian
to eat,Ki-Orday 1,tamaqtanɪʃ,C,central_asian:to eat:4,central_asian
to eat,Ki-Orday 2,tamaqtanam,C,central_asian:to eat:4,central_asian
to eat,Ki-Orday 3,tamaqtan,C,central_asian:to eat:4,central_asian
to eat,Ki-Orday 4,ʤe,A,central_asian:to eat:1,central_asian
to eat,Ki-Tamga,ʤɛ,A,central_asian:to eat:1,central_asian
to eat,T-Agalyk,xurdan,E,central_asian:to eat:2,central_asian
to eat,T-Kamangaron 1,xørdan,E,central_asian:to eat:2,central_asian
to eat,T-Kamangaron 2,kørdan,E,central_asian:to eat:2,central_asian
to eat,T-Kamangaron 3,guʃnagi,F,central_asian:to eat:7,central_asian
to eat,T-Kamangaron 4,xørdan,E,central_asian:to eat:2,central_asian
to eat,T-Kaptarhona 1,xurdan,E,central_asian:to eat:2,central_asian
to eat,T-Kaptarhona 2,xurdan,E,central_asian:to eat:2,central_asian
to eat,T-Kaptarhona 3,mixran,G,central_asian:to eat:2,central_asian
to eat,T-Kaptarhona 4,xʊrdan,E,central_asian:to eat:2,central_asian
to eat,T-Kaptarhona 5,xurdan,E,central_asian:to eat:2,central_asian
to eat,T-Navdî 1,xʊrdan,E,central_asian:to eat:2,central_asian
to eat,T-Navdî 2,xurdan,E,central_asian:to eat:2,central_asian
to eat,T-Navdî 3,xʊrdan,E,central_asian:to eat:2,central_asian
to eat,T-Nimich 1,xurdan,E,central_asian:to eat:2,central_asian
to eat,T-Nimich 2,xurdan,E,central_asian:to eat:2,central_asian
to eat,T-Nimich 3,xurdan,E,central_asian:to eat:2,central_asian
to eat,T-Nimich 4,xurdan,E,central_asian:to eat:2,central_asian
to eat,T-Novmetan 1,xʉr,E,central_asian:to eat:2,central_asian
to eat,T-Novmetan 2,xʉrdan,E,central_asian:to eat:2,central_asian
to eat,T-Nûshor 1,xurdan,E,central_asian:to eat:2,central_asian
to eat,T-Nûshor 2,xurdan,E,central_asian:to eat:2,central_asian
to eat,T-Nûshor 3,xurdan,E,central_asian:to eat:2,central_asian
to eat,T-Rishtan 1,xurdan,E,central_asian:to eat:2,central_asian
to eat,T-Rishtan 2,xurdan,E,central_asian:to eat:2,central_asian
to eat,T-Rishtan 3,xʊrdan,E,central_asian:to eat:2,central_asian
to eat,T-Shink 1,xʊrdan,E,central_asian:to eat:2,central_asian
to eat,T-Shink 2,xʉrdan,E,central_asian:to eat:2,central_asian
to eat,T-Shink 3,xʊrdan,E,central_asian:to eat:2,central_asian
to eat,T-Urmetan 1,xurdan,E,central_asian:to eat:2,central_asian
to eat,T-Urmetan 2,xʊrdan,E,central_asian:to eat:2,central_asian
to eat,T-Urmetan 3,xʊrdan,E,central_asian:to eat:2,central_asian
to eat,T-Urmetan 4,xʊrdan,E,central_asian:to eat:2,central_asian
to eat,T-Zarmanak 1,xʉrdan,E,central_asian:to eat:2,central_asian
to eat,T-Zarmanak 2,xʉrdan,E,central_asian:to eat:2,central_asian
to eat,U-Hitoy 1,ʤɪʊ,A,central_asian:to eat:1,central_asian
to eat,U-Hitoy 2,ʤɪʊ,A,central_asian:to eat:1,central_asian
to eat,U-Hitoy 3,ʒɪʊ,A,central_asian:to eat:1,central_asian
to eat,U-Novmetan 3,jejiʃ,A,central_asian:to eat:3,central_asian
to eat,U-Soy Mahalla 1,jejiʃ,A,central_asian:to eat:3,central_asian
to eat,U-Soy Mahalla 2,jemɔq,A,central_asian:to eat:6,central_asian
to eat,U-Soy Mahalla 3,jejiʃ,A,central_asian:to eat:3,central_asian
to eat,U-Urtoqqishloq 1,jemɔq,A,central_asian:to eat:6,central_asian
to eat,U-Urtoqqishloq 2,jɪmɔq,A,central_asian:to eat:6,central_asian
to eat,U-Urtoqqishloq 3,jɪiʃ,A,central_asian:to eat:3,central_asian
to eat,U-Urtoqqishloq 4,jɪmɔq,A,central_asian:to eat:6,central_asian
to eat,U-Zarmanak 3,jejiʃ,A,central_asian:to eat:3,central_asian
to eat,U-Zarmanak 4,jemɔq,A,central_asian:to eat:6,central_asian
to eat,Y-Dugova 1,xwarak,E,central_asian:to eat:5,central_asian
to eat,Y-Dugova 2,xwar,E,central_asian:to eat:5,central_asian
to eat,Y-Safedorak 1,xwarak,E,central_asian:to eat:5,central_asian
to eat,Y-Safedorak 2,xwarak,E,central_asian:to eat:5,central_asian
to eat,Y-Safedorak 3,xwarak,E,central_asian:to eat:5,central_asian
sun,KK-Halqabad 1,kʉn,A,central_asian:sun:2,central_asian
sun,KK-Halqabad 2,qʉjaʃ,B,central_asian:sun:3,central_asian
sun,KK-Halqabad 3,kʉn,A,central_asian:sun:2,central_asian
sun,KK-Kokdarya 1,qʉjaʃ,B,central_asian:sun:3,central_asian
sun,KK-Kokdarya 2,kyn,A,central_asian:sun:2,central_asian
sun,KK-Kokdarya 3,qʉjaʃ,B,central_asian:sun:3,central_asian
sun,KK-Kokdarya 4,kʉn,A,central_asian:sun:2,central_asian
sun,KK-Shege 1,kʉn,A,central_asian:sun:2,central_asian
sun,KK-Shege 2,kʉn,A,central_asian:sun:2,central_asian
sun,KK-Shege 3,kʉn,A,central_asian:sun:2,central_asian
sun,KK-Shege 4,qʉjaʃ,B,central_asian:sun:3,central_asian
sun,Ka-Gazli 1,kʉn,A,central_asian:sun:2,central_asian
sun,Ka-Gazli 2,kʉn,A,central_asian:sun:2,central_asian
sun,Ka-Gazli 3,kʉn,A,central_asian:sun:2,central_asian
sun,Ka-Gazli 4,kʉn,A,central_asian:sun:2,central_asian
sun,Ka-Gazli 5,kʉn,A,central_asian:sun:2,central_asian
sun,Ka-Gazli 6,kʉn,A,central_asian:sun:2,central_asian
sun,Ka-Gazli 7,kʉn,A,central_asian:sun:2,central_asian
sun,Ka-Raushan 1,kʉn,A,central_asian:sun:2,central_asian
sun,Ka-Raushan 2,kʉn,A,central_asian:sun:2,central_asian
sun,Ka-Raushan 3,kʉn,A,central_asian:sun:2,central_asian
sun,Ka-Raushan 4,kʉn,A,central_asian:sun:2,central_asian
sun,Ki-Akmuz 1,kyn,A,central_asian:sun:2,central_asian
sun,Ki-Akmuz 2,gyn,A,central_asian:sun:2,central_asian
sun,Ki-Akmuz 3,gyn,A,central_asian:sun:2,central_asian
sun,Ki-Barskoon,kyn,A,central_asian:sun:2,central_asian
sun,Ki-Kulanak 1,gyn,A,central_asian:sun:2,central_asian
sun,Ki-Kulanak 2,gyn,A,central_asian:sun:2,central_asian
sun,Ki-Kulanak 3,gyn,A,central_asian:sun:2,central_asian
sun,Ki-Kulanak 4,kyn,A,central_asian:sun:2,central_asian
sun,Ki-Kulanak 5,gyn,A,central_asian:sun:2,central_asian
sun,Ki-Orday 1,gyn,A,central_asian:sun:2,central_asian
sun,Ki-Orday 2,gyn,A,central_asian:sun:2,central_asian
sun,Ki-Orday 3,gyn,A,central_asian:sun:2,central_asian
sun,Ki-Orday 4,kyn,A,central_asian:sun:2,central_asian
sun,Ki-Tamga,kyn,A,central_asian:sun:2,central_asian
sun,T-Agalyk,ɔftɔb̥,C,central_asian:sun:1,central_asian
sun,T-Kamangaron 1,ɔftɔb̥,C,central_asian:sun:1,central_asian
sun,T-Kamangaron 2,ɔftɔb̥,C,central_asian:sun:1,central_asian
sun,T-Kamangaron 3,ɔftɔb̥,C,central_asian:sun:1,central_asian
sun,T-Kamangaron 4,ɔftɔp,C,central_asian:sun:1,central_asian
sun,T-Kaptarhona 1,aftaw,C,central_asian:sun:1,central_asian
sun,T-Kaptarhona 2,oftɔb,C,central_asian:sun:1,central_asian
sun,T-Kaptarhona 3,aftɒb,C,central_asian:sun:1,central_asian
sun,T-Kaptarhona 4,aftaw,C,central_asian:sun:1,central_asian
sun,T-Kaptarhona 5,aftaw,C,central_asian:sun:1,central_asian
sun,T-Navdî 1,ɔftob̥,C,central_asian:sun:1,central_asian
sun,T-Navdî 2,ɔftɔb̥,C,central_asian:sun:1,central_asian
sun,T-Navdî 3,ɔftɔb̥,C,central_asian:sun:1,central_asian
sun,T-Nimich 1,ɔftɔb̥,C,central_asian:sun:1,central_asian
sun,T-Nimich 2,ɔftɔb̥,C,central_asian:sun:1,central_asian
sun,T-Nimich 3,aftɔw,C,central_asian:sun:1,central_asian
sun,T-Nimich 4,aftɔw,C,central_asian:sun:1,central_asian
sun,T-Novmetan 1,ɔftɔb̥,C,central_asian:sun:1,central_asian
sun,T-Novmetan 2,ɔftɔb̥,C,central_asian:sun:1,central_asian
sun,T-Nûshor 1,aftow,C,central_asian:sun:1,central_asian
sun,T-Nûshor 2,ɔftɔb̥,C,central_asian:sun:1,central_asian
sun,T-Nûshor 3,aftow,C,central_asian:sun:1,central_asian
sun,T-Rishtan 1,oftɔp,C,central_asian:sun:1,central_asian
sun,T-Rishtan 2,ɔftɔb̥,C,central_asian:sun:1,central_asian
sun,T-Rishtan 3,ɔftɔb̥,C,central_asian:sun:1,central_asian
sun,T-Shink 1,ɔftɔb̥,C,central_asian:sun:1,central_asian
sun,T-Shink 2,ɔftɔb̥,C,central_asian:sun:1,central_asian
sun,T-Shink 3,ɔftɔb̥,C,central_asian:sun:1,central_asian
sun,T-Urmetan 1,ɔftɔb̥,C,central_asian:sun:1,central_asian
sun,T-Urmetan 2,ɔftɔb̥,C,central_asian:sun:1,central_asian
sun,T-Urmetan 3,ɔftɔb̥,C,central_asian:sun:1,central_asian
sun,T-Urmetan 4,ɔftɔb̥,C,central_asian:sun:1,central_asian
sun,T-Zarmanak 1,oftob̥,C,central_asian:sun:1,central_asian
sun,T-Zarmanak 2,oftob,C,central_asian:sun:1,central_asian
sun,U-Hitoy 1,qʉjaʃ,B,central_asian:sun:3,central_asian
sun,U-Hitoy 2,qʉjaʃ,B,central_asian:sun:3,central_asian
sun,U-Hitoy 3,kʉn,A,central_asian:sun:2,central_asian
sun,U-Novmetan 3,qujɔʃ,B,central_asian:sun:3,central_asian
sun,U-Soy Mahalla 1,qujɒʃ,B,central_asian:sun:3,central_asian
sun,U-Soy Mahalla 2,qujɔʃ,B,central_asian:sun:3,central_asian
sun,U-Soy Mahalla 3,qujɔʃ,B,central_asian:sun:3,central_asian
sun,U-Urtoqqishloq 1,qujɔʃ,B,central_asian:sun:3,central_asian
sun,U-Urtoqqishloq 2,qujɔʃ,B,central_asian:sun:3,central_asian
sun,U-Urtoqqishloq 3,qujɔʃ,B,central_asian:sun:3,central_asian
sun,U-Urtoqqishloq 4,qyjaʃ,B,central_asian:sun:3,central_asian
sun,U-Zarmanak 3,qujɔʃ,B,central_asian:sun:3,central_asian
sun,U-Zarmanak 4,qujɔʃ,B,central_asian:sun:3,central_asian
sun,Y-Dugova 1,xir,D,central_asian:sun:4,central_asian
sun,Y-Dugova 2,xur,D,central_asian:sun:4,central_asian
sun,Y-Safedorak 1,xʉr,D,central_asian:sun:4,central_asian
sun,Y-Safedorak 2,xʊr,D,central_asian:sun:4,central_asian
to laugh,KK-Halqabad 1,kʉlʊː,A,central_asian:to laugh:1,central_asian
to laugh,KK-Halqabad 2,kʉlʊː,A,central_asian:to laugh:1,central_asian
to laugh,KK-Halqabad 3,kʉlʊː,A,central_asian:to laugh:1,central_asian
to laugh,KK-Kokdarya 1,kʊlʊː,A,central_asian:to laugh:1,central_asian
to laugh,KK-Kokdarya 2,kʉlʊ,A,central_asian:to laugh:1,central_asian
to laugh,KK-Kokdarya 3,kʉlʊː,A,central_asian:to laugh:1,central_asian
to laugh,KK-Kokdarya 4,kʉlʊː,A,central_asian:to laugh:1,central_asian
to laugh,KK-Shege 1,kʉlʊː,A,central_asian:to laugh:1,central_asian
to laugh,KK-Shege 2,kʉlʊː,A,central_asian:to laugh:1,central_asian
to laugh,KK-Shege 3,kʉlʊː,A,central_asian:to laugh:1,central_asian
to laugh,KK-Shege 4,kʉlʊː,A,central_asian:to laugh:1,central_asian
to laugh,Ka-Gazli 1,kʉlu,A,central_asian:to laugh:1,central_asian
to laugh,Ka-Gazli 2,kʉl,A,central_asian:to laugh:1,central_asian
to laugh,Ka-Gazli 3,kʊlu,A,central_asian:to laugh:1,central_asian
to laugh,Ka-Gazli 4,kʉlu,A,central_asian:to laugh:1,central_asian
to laugh,Ka-Gazli 5,kʊlu,A,central_asian:to laugh:1,central_asian
to laugh,Ka-Gazli 6,kʉlu,A,central_asian:to laugh:1,central_asian
to laugh,Ka-Gazli 7,kʉlkə,A,central_asian:to laugh:1,central_asian
to laugh,Ka-Raushan 1,kʉlʊː,A,central_asian:to laugh:1,central_asian
to laugh,Ka-Raushan 2,kylʊː,A,central_asian:to laugh:1,central_asian
to laugh,Ka-Raushan 3,kʉlʊː,A,central_asian:to laugh:1,central_asian
to laugh,Ka-Raushan 4,kʉlʊː,A,central_asian:to laugh:1,central_asian
to laugh,Ki-Akmuz 1,gyløː,A,central_asian:to laugh:1,central_asian
to laugh,Ki-Akmuz 2,kyløː,A,central_asian:to laugh:1,central_asian
to laugh,Ki-Akmuz 3,kyløː,A,central_asian:to laugh:1,central_asian
to laugh,Ki-Barskoon,kʉløː,A,central_asian:to laugh:1,central_asian
to laugh,Ki-Kulanak 1,kyløː,A,central_asian:to laugh:1,central_asian
to laugh,Ki-Kulanak 2,gyløː,A,central_asian:to laugh:1,central_asian
to laugh,Ki-Kulanak 3,gyløː,A,central_asian:to laugh:1,central_asian
to laugh,Ki-Kulanak 4,gyløː,A,central_asian:to laugh:1,central_asian
to laugh,Ki-Kulanak 5,gyløː,A,central_asian:to laugh:1,central_asian
to laugh,Ki-Orday 1,gylyʃ,A,central_asian:to laugh:1,central_asian
to laugh,Ki-Orday 2,gyləm,A,central_asian:to laugh:1,central_asian
to laugh,Ki-Orday 3,gylət,A,central_asian:to laugh:1,central_asian
to laugh,Ki-Orday 4,kylʊː,A,central_asian:to laugh:1,central_asian
to laugh,Ki-Tamga,kʉl,A,central_asian:to laugh:1,central_asian
to laugh,T-Agalyk,xandidan,C,central_asian:to laugh:2,central_asian
to laugh,T-Kamangaron 1,xandidan,C,central_asian:to laugh:2,central_asian
to laugh,T-Kamangaron 2,xandidan,C,central_asian:to laugh:2,central_asian
to laugh,T-Kamangaron 4,xandidan,C,central_asian:to laugh:2,central_asian
to laugh,T-Kaptarhona 1,xandidan,C,central_asian:to laugh:2,central_asian
to laugh,T-Kaptarhona 2,xandidan,C,central_asian:to laugh:2,central_asian
to laugh,T-Kaptarhona 3,mexandan,C,central_asian:to laugh:2,central_asian
to laugh,T-Kaptarhona 4,xandidan,C,central_asian:to laugh:2,central_asian
to laugh,T-Kaptarhona 5,xandidan,C,central_asian:to laugh:2,central_asian
to laugh,T-Navdî 1,xandidan,C,central_asian:to laugh:2,central_asian
to laugh,T-Navdî 2,xandidan,C,central_asian:to laugh:2,central_asian
to laugh,T-Navdî 3,xandidan,C,central_asian:to laugh:2,central_asian
to laugh,T-Nimich 1,xandidan,C,central_asian:to laugh:2,central_asian
to laugh,T-Nimich 2,xandidan,C,central_asian:to laugh:2,central_asian
to laugh,T-Nimich 3,xandidan,C,central_asian:to laugh:2,central_asian
to laugh,T-Nimich 4,xandidan,C,central_asian:to laugh:2,central_asian
to laugh,T-Novmetan 1,xanda,C,central_asian:to laugh:2,central_asian
to laugh,T-Novmetan 2,xandan,C,central_asian:to laugh:2,central_asian
to laugh,T-Nûshor 1,xandidan,C,central_asian:to laugh:2,central_asian
to laugh,T-Nûshor 2,xandidan,C,central_asian:to laugh:2,central_asian
to laugh,T-Nûshor 3,xandidan,C,central_asian:to laugh:2,central_asian
to laugh,T-Rishtan 1,xandidan,C,central_asian:to laugh:2,central_asian
to laugh,T-Rishtan 2,xandidan,C,central_asian:to laugh:2,central_asian
to laugh,T-Rishtan 3,xandidan,C,central_asian:to laugh:2,central_asian
to laugh,T-Shink 1,xanda,C,central_asian:to laugh:2,central_asian
to laugh,T-Shink 2,xandidan,C,central_asian:to laugh:2,central_asian
to laugh,T-Shink 3,xandidan,C,central_asian:to laugh:2,central_asian
to laugh,T-Urmetan 1,xandidan,C,central_asian:to laugh:2,central_asian
to laugh,T-Urmetan 2,xandidan,C,central_asian:to laugh:2,central_asian
to laugh,T-Urmetan 3,xandidan,C,central_asian:to laugh:2,central_asian
to laugh,T-Urmetan 4,xandidan,C,central_asian:to laugh:2,central_asian
to laugh,T-Zarmanak 1,xandan,C,central_asian:to laugh:2,central_asian
to laugh,T-Zarmanak 2,xanda,C,central_asian:to laugh:2,central_asian
to laugh,U-Hitoy 1,kʉlʊː,A,central_asian:to laugh:1,central_asian
to laugh,U-Hitoy 2,kʉlʊː,A,central_asian:to laugh:1,central_asian
to laugh,U-Hitoy 3,kʉlʊː,A,central_asian:to laugh:1,central_asian
to laugh,U-Novmetan 3,kuliʃ,A,central_asian:to laugh:1,central_asian
to laugh,U-Soy Mahalla 1,kyliʃ,A,central_asian:to laugh:1,central_asian
to laugh,U-Soy Mahalla 2,kʉlmɔq,A,central_asian:to laugh:1,central_asian
to laugh,U-Soy Mahalla 3,kʉliʃ,A,central_asian:to laugh:1,central_asian
to laugh,U-Urtoqqishloq 1,kʉliʃ,A,central_asian:to laugh:1,central_asian
to laugh,U-Urtoqqishloq 2,kʉlmɔq,A,central_asian:to laugh:1,central_asian
to laugh,U-Urtoqqishloq 3,kʉlmɔq,A,central_asian:to laugh:1,central_asian
to laugh,U-Urtoqqishloq 4,kʉlmɔq,A,central_asian:to laugh:1,central_asian
to laugh,U-Zarmanak 3,kuliʃ,A,central_asian:to laugh:1,central_asian
to laugh,U-Zarmanak 4,kulmɔq,A,central_asian:to laugh:1,central_asian
to laugh,Y-Dugova 1,xantak,C,central_asian:to laugh:2,central_asian
to laugh,Y-Dugova 2,xantak,C,central_asian:to laugh:2,central_asian
to laugh,Y-Safedorak 1,xantak,C,central_asian:to laugh:2,central_asian
to laugh,Y-Safedorak 2,xantak,C,central_asian:to laugh:2,central_asian
to laugh,Y-Safedorak 3,xantak,C,central_asian:to laugh:2,central_asian
knee,KK-Halqabad 1,dzʲe,A,central_asian:knee:1,central_asian
knee,KK-Halqabad 2,dzʲe,A,central_asian:knee:1,central_asian
knee,KK-Halqabad 3,dzʲe,A,central_asian:knee:1,central_asian
knee,KK-Kokdarya 1,tizʲe,A,central_asian:knee:1,central_asian
knee,KK-Kokdarya 2,tizʲe,A,central_asian:knee:1,central_asian
knee,KK-Kokdarya 3,tizʲe,A,central_asian:knee:1,central_asian
knee,KK-Kokdarya 4,dizʲe,A,central_asian:knee:1,central_asian
knee,KK-Shege 1,dɪzʲe,A,central_asian:knee:1,central_asian
knee,KK-Shege 2,dɪzʲe,A,central_asian:knee:1,central_asian
knee,KK-Shege 3,dɪzʲe,A,central_asian:knee:1,central_asian
knee,KK-Shege 4,dɪzʲe,A,central_asian:knee:1,central_asian
knee,Ka-Gazli 1,tizʲe,A,central_asian:knee:1,central_asian
knee,Ka-Gazli 2,tizʲe,A,central_asian:knee:1,central_asian
knee,Ka-Gazli 3,dzʲe,A,central_asian:knee:1,central_asian
knee,Ka-Gazli 4,dzʲe,A,central_asian:knee:1,central_asian
knee,Ka-Gazli 5,dzʲe,A,central_asian:knee:1,central_asian
knee,Ka-Gazli 6,tɪze,A,central_asian:knee:1,central_asian
knee,Ka-Gazli 7,dzʲe,A,central_asian:knee:1,central_asian
knee,Ka-Raushan 1,tizʲe,A,central_asian:knee:1,central_asian
knee,Ka-Raushan 2,dzʲe,A,central_asian:knee:1,central_asian
knee,Ka-Raushan 3,tɨzʲe,A,central_asian:knee:1,central_asian
knee,Ka-Raushan 4,tɨzʲe,A,central_asian:knee:1,central_asian
knee,Ki-Akmuz 1,tizɛ,A,central_asian:knee:1,central_asian
knee,Ki-Akmuz 2,tizʲɛ,A,central_asian:knee:1,central_asian
knee,Ki-Akmuz 3,tizɛ,A,central_asian:knee:1,central_asian
knee,Ki-Barskoon,tizʲɛ,A,central_asian:knee:1,central_asian
knee,Ki-Kulanak 1,tizɛ,A,central_asian:knee:1,central_asian
knee,Ki-Kulanak 2,tizʲɛ,A,central_asian:knee:1,central_asian
knee,Ki-Kulanak 3,tizɛ,A,central_asian:knee:1,central_asian
knee,Ki-Kulanak 4,tizɛ,A,central_asian:knee:1,central_asian
knee,Ki-Kulanak 5,tizɛ,A,central_asian:knee:1,central_asian
knee,Ki-Orday 1,tizɛ,A,central_asian:knee:1,central_asian
knee,Ki-Orday 2,tizɛ,A,central_asian:knee:1,central_asian
knee,Ki-Orday 3,tizɛ,A,central_asian:knee:1,central_asian
knee,Ki-Orday 4,tizɛ,A,central_asian:knee:1,central_asian
knee,Ki-Tamga,tizɛ,A,central_asian:knee:1,central_asian
knee,T-Agalyk,zɔnu,D,central_asian:knee:2,central_asian
knee,T-Kamangaron 1,tizza,A,central_asian:knee:1,central_asian
knee,T-Kamangaron 2,zɔnʊ,D,central_asian:knee:2,central_asian
knee,T-Kamangaron 3,tizza,A,central_asian:knee:1,central_asian
knee,T-Kamangaron 4,zɔna,D,central_asian:knee:2,central_asian
knee,T-Kaptarhona 1,zɔni,D,central_asian:knee:2,central_asian
knee,T-Kaptarhona 2,zɔni,D,central_asian:knee:2,central_asian
knee,T-Kaptarhona 3,zoni,D,central_asian:knee:2,central_asian
knee,T-Kaptarhona 4,zoni,D,central_asian:knee:2,central_asian
knee,T-Kaptarhona 5,zoni,D,central_asian:knee:2,central_asian
knee,T-Navdî 1,zɔnu,D,central_asian:knee:2,central_asian
knee,T-Navdî 2,zɔnu,D,central_asian:knee:2,central_asian
knee,T-Navdî 3,zɔnu,D,central_asian:knee:2,central_asian
knee,T-Nimich 1,zɔnʊ,D,central_asian:knee:2,central_asian
knee,T-Nimich 2,zɔnʊ,D,central_asian:knee:2,central_asian
knee,T-Nimich 3,zɔnʊ,D,central_asian:knee:2,central_asian
knee,T-Nimich 4,zɔnɪ,D,central_asian:knee:2,central_asian
knee,T-Novmetan 1,buʤulak,E,central_asian:knee:3,central_asian
knee,T-Novmetan 2,zɔnʊ,D,central_asian:knee:2,central_asian
knee,T-Nûshor 1,zɔʔnʊ,D,central_asian:knee:2,central_asian
knee,T-Nûshor 2,zɔˑnʊ,D,central_asian:knee:2,central_asian
knee,T-Nûshor 3,zɔnu,D,central_asian:knee:2,central_asian
knee,T-Rishtan 1,zɔnʊ,D,central_asian:knee:2,central_asian
knee,T-Rishtan 2,zɔnʊ,D,central_asian:knee:2,central_asian
knee,T-Rishtan 3,zɔnə,D,central_asian:knee:2,central_asian
knee,T-Shink 1,zɔːnə,D,central_asian:knee:2,central_asian
knee,T-Shink 2,zɔnɪ,D,central_asian:knee:2,central_asian
knee,T-Shink 3,zɔːnə,D,central_asian:knee:2,central_asian
knee,T-Urmetan 1,zɔːnə,D,central_asian:knee:2,central_asian
knee,T-Urmetan 2,kaleno,F,central_asian:knee:4,central_asian
knee,T-Urmetan 3,zɔny,D,central_asian:knee:2,central_asian
knee,T-Urmetan 4,zʊna,D,central_asian:knee:2,central_asian
knee,T-Zarmanak 1,zɔnʊ,D,central_asian:knee:2,central_asian
knee,T-Zarmanak 2,buʤulak,E,central_asian:knee:3,central_asian
knee,U-Hitoy 1,tɨzʲe,A,central_asian:knee:1,central_asian
knee,U-Hitoy 2,dzʲe,A,central_asian:knee:1,central_asian
knee,U-Hitoy 3,tɨzʲe,A,central_asian:knee:1,central_asian
knee,U-Novmetan 3,buʤilak,E,central_asian:knee:3,central_asian
knee,U-Soy Mahalla 1,tɪzza,A,central_asian:knee:1,central_asian
knee,U-Soy Mahalla 2,tizza,A,central_asian:knee:1,central_asian
knee,U-Soy Mahalla 3,tɨzzɐ,A,central_asian:knee:1,central_asian
knee,U-Urtoqqishloq 1,tɨzzɐ,A,central_asian:knee:1,central_asian
knee,U-Urtoqqishloq 2,tissak,A,central_asian:knee:1,central_asian
knee,U-Urtoqqishloq 3,tizzɐ,A,central_asian:knee:1,central_asian
knee,U-Urtoqqishloq 4,tizza,A,central_asian:knee:1,central_asian
knee,U-Zarmanak 4,tɪzza,A,central_asian:knee:1,central_asian
knee,Y-Dugova 1,zunk,D,central_asian:knee:2,central_asian
knee,Y-Dugova 2,zunk,D,central_asian:knee:2,central_asian
knee,Y-Safedorak 1,zunk,D,central_asian:knee:2,central_asian
knee,Y-Safedorak 2,zunk,D,central_asian:knee:2,central_asian
knee,Y-Safedorak 3,zunk,D,central_asian:knee:2,central_asian
tooth,KK-Halqabad 1,tis,A,central_asian:tooth:1,central_asian
tooth,KK-Halqabad 2,tis,A,central_asian:tooth:1,central_asian
tooth,KK-Halqabad 3,tɪs,A,central_asian:tooth:1,central_asian
tooth,KK-Kokdarya 1,tɪs,A,central_asian:tooth:1,central_asian
tooth,KK-Kokdarya 2,tis,A,central_asian:tooth:1,central_asian
tooth,KK-Kokdarya 3,tis,A,central_asian:tooth:1,central_asian
tooth,KK-Kokdarya 4,tis,A,central_asian:tooth:1,central_asian
tooth,KK-Shege 1,tis,A,central_asian:tooth:1,central_asian
tooth,KK-Shege 2,tis,A,central_asian:tooth:1,central_asian
tooth,KK-Shege 3,tis,A,central_asian:tooth:1,central_asian
tooth,KK-Shege 4,tis,A,central_asian:tooth:1,central_asian
tooth,Ka-Gazli 1,tɪs,A,central_asian:tooth:1,central_asian
tooth,Ka-Gazli 2,tis,A,central_asian:tooth:1,central_asian
tooth,Ka-Gazli 3,tis,A,central_asian:tooth:1,central_asian
tooth,Ka-Gazli 4,tis,A,central_asian:tooth:1,central_asian
tooth,Ka-Gazli 5,tɪs,A,central_asian:tooth:1,central_asian
tooth,Ka-Gazli 6,tɪs,A,central_asian:tooth:1,central_asian
tooth,Ka-Gazli 7,tɪs,A,central_asian:tooth:1,central_asian
tooth,Ka-Raushan 1,tis,A,central_asian:tooth:1,central_asian
tooth,Ka-Raushan 2,tis,A,central_asian:tooth:1,central_asian
tooth,Ka-Raushan 3,tis,A,central_asian:tooth:1,central_asian
tooth,Ka-Raushan 4,tis,A,central_asian:tooth:1,central_asian
